Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
8.7709021,0.926,1107,12.5053,102.621,886,6208,4.438,1.46
17.8832414,4.3420932,6750.487878,6.4171164,27.1279511,582.0683673,5426,4.63305,0.776644
0.3438892,0.9696069,24850.39538,8.5611179,449.3159514,1174.242267,3199,4.70217,0.540483
4.4414275,1.393441,3375.818328,3.0014777,21.7489585,550.7815271,3609,4.73522,0.502498
8.5063687,2.8291905,968.2734253,2.5051088,44.8115834,659.8835801,4431.2,4.45,0.82124
4.720489,1.8316316,47110.57064,14.6186346,18.2091901,526.8565787,3553,4.74625,0.489916
14.1993538,2.5629666,1859.15715,2.7591068,9.8747938,452.1179596,4045,4.63657,0.631569
3.7369689,1.9917422,310.4978088,2.3797323,897.6872949,1396.050149,6092,4.25,1.32975
19.1047019,3.2516728,1906.059625,2.9365337,8.5187297,435.7259839,4195,4.59888,0.675093
7.8728937,3.7599578,14639.41553,15.0953,166.5367856,916.2147815,5070,4.47933,1.26
6.1802614,4.1830206,5383.845837,13.7037465,923.6302124,1406.029013,6513,4.08,1.73931
12.8643168,4.7778345,6907.975498,17.4453322,248.7479157,1012.88377,5365,4.41,1.82733
10.6079445,12.7030565,1233.939107,11.6613557,1516.940178,1591.702371,6481,3.54495,3.2125199
3.7684981,2.727,19800,12.5471,210.575,1061,5160,4.49546,0.87
3.759205,2.9961712,892.1135724,3.1563691,685.837258,1305.193848,6808.4,4.59,1.01507
2.6266983,4.087,10650,18.7969,2520.03,1973,6475,4.0609,1.77
1.7556616,1.3491032,444.0879481,1.7738475,486.2678796,1197.674065,4909,4.52554,0.808741
24.4232697,3.788,1920,11.2009,62.1143,782,6102,3.75,2.37
2.3767548,3.225,7940,23.4044,2690.9,2006,6931,3.8,2.57
3.4252563,2.4617762,14223.17267,14.3752921,546.4855387,1233.145772,5540,4.42136,1.11655
7.1853092,2.347,800,2.12356,37.1797,687,4562,4.56,0.74
6.5857043,2.777,1420,13.2476,891.424,1522,5908.4,3.55,2.88
1.2311781,2.756,3562,17.567,27258.8,3579,6589.1,4.21,1.53
15.7925628,2.823,1190,4.82429,24.617,620,5600,4.16,1.37
34.7769296,5.598,1383,12.9584,511.815,229,7505.2,4.09,1.96
2.6473916,2.8595222,568.2994163,2.737769,871.0969851,1385.595223,5748,4.34,1.1287
36.8382429,4.9462843,965.1649482,3.7858994,24.2324067,565.8728882,5363.1,4.08,1.2099299
5.9910569,3.4644509,411.3820085,2.3197704,283.6891271,1046.719759,5711.7,3.84,1.12148
11.3543085,3.414,2190,9.40688,115.756,913,6421,3.98,1.92
11.994832,3.374,1260,3.11124,57.2917,766,5567,4.56,0.86
1.4853364,1.302,650,4.86539,1309.65,1675,6137.7,4.19,1.51
8.3272872,2.517,2970,5.183,63.8466,787,5632,4.54,0.89
11.2347982,6.217,4780,12.196,262.58,1121,6016.4,4.01,1.72
3.4024655,3.141,14990,15.364,695.002,1430,5822,4.3,1.21
10.7668398,4.2439843,1933.681101,10.5027085,469.63841,1187.300503,5394,4.4,2.3196101
6.6153188,2.3345844,1341.372022,2.2695325,25.0078015,570.3462995,4157,4.59257,0.603418
10.1004307,4.977,13680,17.4827,260.172,1118,6519,4.22,1.49
8.3761316,1.976,9060,9.53663,68.1559,800,5376,4.49858,0.9
2.4087648,1.881,590,2.23597,415.189,1257,5376,4.49858,0.9
7.795385,1.6941573,2783.912923,1.8939264,4.92634,379.9713444,3356,4.8711,0.352909
1.5746828,1.9286406,77503.51008,22.9576146,71.4965163,741.6362852,3273,4.66823,0.579963
10.655694,7.8236322,2103.657876,11.7630857,997.808531,1433.446712,6715,3.79727,2.49897
3.7382381,2.975208,1316.462276,4.774123,790.4759269,1352.358739,5938,4.25146,1.2906801
1.6284288,2.368249,13798.67015,12.9621642,1559.476154,1602.745013,5700,4.39502,1.0941
2.955314,3.031,6470,13.1598,2541.33,1978,7837,4.31121,1.58
5.3262922,2.2585228,1501.68741,2.6350944,40.1166389,641.8756259,4066,4.60684,0.658727
3.1413825,4.4361226,5433.034873,13.070864,2278.98417,1762.199512,6534,4.09026,1.73409
1.6751568,2.2718194,17781.052,13.2366563,1000.567857,1434.436694,5457,4.44807,0.963518
13.5853506,4.703902,3149.579501,15.2559264,629.3590997,1277.451376,8389,4.29787,1.69485
2.8972041,1.958,640,4.096,470.021,1297,5879,4.09,1.55
17.3051476,3.4976316,657.1128437,2.7663379,49.5593572,676.7077743,5824,4.53,0.923281
4.9377227,2.1294254,844.8199092,2.8269897,277.7461661,1041.194266,5862,4.51783,0.955756
1.9785151,1.282,500,2.69714,514.024,1326,6317,4.35,1.23
0.7951534,0.912,1920,9.70612,2195.21,1906,6811,4.02,1.96
2.3933087,5.507,150,2.03235,6511.62,2502,6393,4.08,1.72
2.5577037,2.577,530,3.9587,1478.98,1727,6039,4.03,1.7
6.3951381,4.047,510,2.10043,323.891,1181,5563,4.45,0.98
5.9016526,2.417,2450,13.6737,826.195,1493,6127,4.02,1.74
2.6788253,2.49,350,5.07891,1476,1726,6863,3.93,2.19
6.8979432,3.401,550,2.18563,239.133,1095,6016,4.49,0.99
6.9551801,2.062,770,2.29124,38.0097,691,4742,4.57,0.75
2.0944084,4.133,320,1.39836,3407.6,2128,5298,4.62,0.77
2.0988541,4.365,350,1.66554,2840.05,2033,5531,4.45,0.97
4.6410823,2.849,660,2.86438,344.881,1200,5809,4.36,1.12
7.1858029,4.2542613,11192.49952,13.1612,210.609,1061,5758.3,4.3,1.19
23.3418536,6.4129373,6473.602151,9.7267129,16.3642505,512.9721403,4944,4.51,0.824284
49.2445599,6.5807145,15606.46149,10.3670919,6.0478205,399.9626824,4944,4.51,0.824284
8.011385,5.197,7890,11.7844,429.98,1268,5923,4.25,1.29
2.3018922,3.706,1260,12.146,4411.81,2270,6919,3.54,3.45
11.7248927,5.928,8540,8.72604,206.968,1056,5980,4.56,0.91
3.5104148,2,308.8285985,1.328654,64.709886,723.3731892,4020,4.438,0.639371
8.1484094,3.168587,13497.60712,10.1405034,91.987019,789.8623006,5320,4.52,0.873132
16.7224532,4.223,11640,9.46753,44.9403,721,5560,4.54,0.88
6.6857865,2.896,6690,9.65352,171.835,1008,6144.3,4.4,1.13
16.4452725,3.038,11810,9.85518,17.053,566,5278,4.51,0.88
94.0997954,4.8738442,20525.12011,14.5890881,7.444474,421.2871907,4696.7,4.54,1.0143
2.9103781,3.606,1480,12.2597,4501.88,2282,7340.8,4.09,3.5
0.985586,1.5285482,1343.338776,5.2012051,4763.421579,2118.846545,5799.4,4.11,1.38013
20.186539,1.866565,1006.041833,3.283981,55.7433174,696.8959687,6101,4.48196,1.01859
12.7187255,3.1582562,1144.178907,2.5924633,12.2599233,477.2453303,4036.3,4.65,0.661076
1.4118418,2.702,520,8.14924,11077.2,2858,7839.6,4.13,3.52
7.5427509,6.4481914,3098.306666,10.8099759,741.7962608,1331.039395,6349.8,4.11,1.86619
21.0689935,3.7404027,3392.770075,15.3646915,194.5380096,952.5129011,5441,4.41,1.98859
7.9940367,4.271047,404.6194381,2.5576021,258.8217348,1022.986578,5846.29,4.26525,1.25324
2.3114203,2.7479753,14975.19867,13.1879107,957.0053443,1418.56206,5785.79,4.39543,1.07008
8.5234958,2.444,18942,12.0756,34.6952,676,5238,4.54438,0.84
1.4468993,0.779,549,4.98711,1452.18,1719,5238,4.54438,0.84
2.8126485,2.8737522,13994.06254,12.0658006,614.5934084,1269.891815,5700,4.39704,1.00957
9.0702531,1.9063647,3806.195338,5.7395383,110.6280815,827.1534677,5509.1,4.52,0.916742
5.436841,2.335,2660,7.79881,560.394,1355,7980,4.37685,1.49
2.3701119,1.8215643,2049.026346,3.0793796,122.1390568,847.8780456,4007,4.56359,0.684741
8.3848067,4.5181283,11925.64176,11.5945537,181.6699451,936.3549718,5757.5,4.29,1.02264
6.2636501,5.3639991,7043.278481,17.7665063,1453.009343,1574.660202,6969.2,4.17,2.04438
17.7859152,4.2520718,6535.866428,12.0078948,99.4145767,805.3455558,5834,4.25,1.38395
4.2002507,2.627,25670,14.9915,236.94,1093,5709.9,4.53,0.91
24.7373412,2.069051,6560.492087,1.8439453,0.1439176,157.0898896,3131,5.05701,0.215535
3.7779418,1.4759325,3469.450739,1.5659937,5.7174182,394.3844097,3131,5.05701,0.215535
3.5511203,2.634,19660,13.8379,258.816,1117,5321,4.42,0.98
2.7754004,3.142,8510,15.2778,966.571,1553,5905,4.05,1.62
4.0483695,2.896,12060,13.766,413.846,1256,6054,4.3,1.24
5.0182311,2.301,16210,13.248,112.463,907,5487,4.41,1.02
3.7257237,2.38162,8787.479554,11.5792771,553.4075728,1237.032256,5698,4.33,1.1429501
3.9704457,3.7793044,3689.478136,11.7222736,1506.436563,1588.939866,5840,3.9,1.89732
4.2102425,2.9567547,9271.062812,8.4263554,155.5183712,900.6689155,4927.6,4.52,0.816613
5.9839451,5.3886513,3826.43755,10.7016592,632.2914999,1278.936805,5609,3.96,1.71761
3.4843271,3.522,10320,15.9782,1741.71,1799,7250,4.26,1.57
13.1147744,4.318,3890,9.79059,95.9399,871,5496.1,4.04,1.54
18.3877081,6.405153,1191.028319,6.3790962,211.2844875,972.3814218,6382.7,4.05,1.76557
2.9887654,2.9847247,15493.94904,14.0699828,690.1555373,1307.243508,5639,4.34,1.12141
3.5985851,4.015,6710,11.8109,1318.02,1678,6303,4.21,1.45
4.5815438,3.367,19550,15.1889,290.593,1150,5525,4.37,1.07
4.4817684,2.186,21180,19.0204,277.661,1137,6734,4.41,1.25
3.1711207,3.6276575,8504.680587,13.924729,1369.151361,1551.431536,6140,4.18,1.45618
3.8229149,3.171,11780,13.5313,598.34,1377,6166.4,4.34,1.21
3.7494409,2.452,4860,13.2544,1186.51,1635,7899,4.16,1.89
3.4580018,2.6231719,10218.25584,14.7324849,1028.485592,1444.339547,6427.8,4.35,1.2663
3.7146478,3.835,12620,15.2308,698.148,1432,5783,4.21,1.32
3.1901569,1.8262867,3648.244246,15.146461,2876.295127,1867.79028,6474.57,4.26363,1.98958
3.397862,4.502,9960,18.3834,2031.47,1870,6590,4.05,1.83
3.5838508,3.085,12480,12.4141,409.771,1253,5450,4.35,1.08
4.52074,4.175,8520,13.7321,713.859,1440,6050,4.14,1.49
4.6965638,3.056,12380,16.2589,459.903,1290,6502.7,4.25,1.43
4.0266483,2.312,754,1.90189,213.735,1065,5276.5,4.6,0.78
9.5835608,2.405,1150,12.6233,372.192,1223,5781,3.89,1.91
5.4566563,3.783,4160,10.9408,381.078,1230,5674.8,4.04,1.72
3.587158,1.23,3120,10.0104,177.312,1016,6495.7,4.26,1.75
61.6277,6.401,8878,11.7392,21.7464,601,5581,4.16,1.07
2.4238226,2.2484015,16167.17837,12.2562719,549.914052,1235.07535,5410,4.47919,0.93
0.7460577,1.754,240,1.77725,6994.61,2547,6162,4.4,1.13
8.493027,3.733,20750,20.982,246.718,1104,6287,4.23,1.41
1.4711386,1.677,839,6.70217,1889.26,1836,6514,3.88,2.19
3.6039259,3.737,940,9.20389,1930.96,1846,7080,3.67,3.05
5.73436,1.146,17740,21.0528,19.8561,588,4405,4.41,0.86
4.1554362,6.088,1020,11.1924,2704.62,2009,6352,3.44,3.53
13.4758478,2.0643913,708.9461601,1.9840882,10.1837519,455.6136246,4111,4.6461,0.618173
4.9088819,5.5607357,5548.827963,15.9619759,1882.902121,1680.067326,6606,3.93691,2.09179
1.4509175,1.123,7270,20.5418,2374.67,1944,6472,4.37386,1.24
2.2338786,3.0400001,318.9211436,3.1159001,3165.18533,1913.020111,6422.3,4.10848,1.65992
4.724665,4.3082924,6163.288931,12.5337443,729.5242428,1325.499846,5385.7,4.4,1.5727
3.3639254,3.3430495,422.0610761,3.0449863,874.7955667,1387.063658,5890.3,3.92,1.28018
13.0393586,4.9218325,625.5995687,3.3482223,243.5260946,1007.525683,5890.3,3.92,1.31383
2.1538959,2.1776943,96363.09266,16.0166732,31.4140709,603.8106997,3148,4.75166,0.483749
0.7320175,2.577,4520,5.16324,8999.57,2713,5458,4.4,0.81
15.2010859,8.2467072,35221.1348,21.1122163,87.587938,780.2446961,6042,4.43,1.0687701
2.2687617,2.834542,13217.81243,12.4983488,949.2189656,1415.667791,5690,4.38,1.0785
1.8531628,2.019,34220,13.5946,672.909,1418,5355,4.46,0.68
6.3187442,3.504,28370,16.8683,139.993,958,4961,4.43,0.98
8.2500143,3.317,2250,11.8684,1610.36,1764,7386.5,4.2,1.59
11.1452784,1.3947705,566.2736451,2.0671456,56.9132658,700.5241733,5302.58,4.53515,0.848675
10.3558635,3.548,18740,17.6401,102.964,887,5896,4.27,1.26
2.4125012,1.209,10860,13.7942,369.1,1221,6190,4.34,1.22
1.2207037,2.186,25580,17.4662,2232.93,1915,5991,4.43,1.06
0.5474737,1.789,1430,10.9219,5430.93,2391,5073,3.5,2.84
3.0235362,2.189,26980,13.178,203.691,1052,5141,4.6,0.78
3.4562767,2.3613816,20448.88002,10.5605032,121.8298519,847.3409174,4404,4.52,0.752032
1.0649771,1.425,14670,12.4794,1643.06,1773,5427,4.45,0.97
0.8715953,1.271,6610,10.5535,4579.31,2291,5969,4.31,1.21
11.4856846,4.6321783,11370.15131,16.3774861,210.1873793,971.1166682,5893,4.16,1.42198
0.5568095,0.9712066,45140.53504,9.6870229,235.6927628,999.3239856,3116,5.06043,0.439738
9.7130596,1.661,3540,12.3196,54.3894,1027.453091,6125.1,4,1.88
6.6314357,2.5431694,10550.90777,13.188691,232.9433928,996.3968565,5752.2,4.4,1.07899
0.907105,1.711,1430,7.82059,28442.1,3617,6164,4.4,1.13
18.1960491,4.8596477,2203.324531,8.8304863,1455.471934,1575.32697,7811,4.25974,1.67013
7.4547813,7.1681685,2508.586284,14.5247965,1902.755078,1684.478499,6502,3.65751,2.8327301
3.1054901,4.8079092,6155.775098,15.7521647,2621.020133,1824.892721,7176,4.13,1.90224
15.3281169,4.1138054,30096.53399,16.4071897,49.0176948,674.851116,5417,4.46174,0.943467
2.21674,3.604,4580,18.2508,2007.96,1864,6250,3.98811,2.66
0.9112206,2.003082,71047.56397,7.3931803,40.9351669,645.1250281,2999,4.95462,0.274907
4.880964,1.6120362,3385.552686,9.7354897,626.1274546,1275.808339,6309,4.32298,1.27132
3.0652926,2.606,11240,13.3524,649.429,1406,6229,4.34122,1.22
9.1720535,7.169,580,9.02881,293.374,1152,4933,4.438,3.79
1.4436706,2.134,43370,20.6713,964.415,1552,5465,4.47,0.94
0.5136096,0.7873882,3098.804911,7.4237633,8342.965128,2437.529367,5270,4.14,1.33222
4.773751,1.7107074,11156.34962,14.861327,520.1148845,758,5904.3,4.28,1.2413
3.375591,3.489,11630,13.2361,1112.75,1609,6408,4.38,1.22
5.9242661,2.8894449,11796.33036,9.3440442,120.7076171,845.3828218,5310,4.59604,0.846671
2.229735,2.044445,6708.444115,12.7809294,1760.695769,1652.117113,5913,4.2,1.37479
7.3164282,2.235,37130,17.3698,49.3074,738,4884,4.5,0.83
2.967599,1.688,10410,8.00413,75.0167,819,4396,4.52,0.76
4.7277153,2.5,4000,6.45464,193.697,1039,5601,4.39,1.05
7.7898378,3.095,11390,9.36784,77.3001,826,5091.5,4.48,0.85
2.7985528,2.459,12220,12.3741,406.289,1250,5416,4.33,1.09
8.8759249,3.8366417,25757.06882,16.5775949,141.6296114,879.8492444,5528.3,4.38,1.02337
1.2558789,1.795,22260,14.1053,681.251,1423,4926,4.43,0.91
10.7510107,2.943424,638.0928566,2.3581827,90.8412638,787.3911722,5784,4.438,0.918917
6.19132,3.4164,345.240264,1.759371,219.1278279,981.282679,5784,4.438,0.929557
5.0183771,3.218,2500,10.7644,187.484,1030,5011.2,4.49,2.15
3.6257584,2.814,10450,12.2058,377.929,1228,5606,4.3,1.17
3.790687,2.958,15240,12.9604,417.971,1259,5542,4.41,1.02
3.9602774,0.884,6193,24.4489,149.866,974,5863,4.43,1.04
2.8456505,2.556,2681,6.4972,758.965,1462,6112,4.27,1.3
1.1159326,1.013,840,6.17322,1667.72,1780,6859,4.16,1.68
5.7525797,5.4071598,5284.952571,12.7442838,828.8267593,1368.47129,6180,4.11766,1.70927
3.1630387,4.661,1130,6.82612,17348.8,3197,6187,4.26,1.34
1.9126596,2.178,372,2.2474,943.042,1543,5601.4,4.24,1.24
1.476869,1.451,2670,13.2219,7685.32,2608,6712,4.28,1.37
3.4082154,3.901,10060,16.7879,1192.31,1637,6231.4,4.11,1.59
3.4523955,1.624,13260,10.2673,139.443,957,5614,4.49,0.94
3.8539027,2.906,14520,11.8808,374.407,1225,5805,4.52,0.93
5.066175,6.2992409,1350,7.69012,311.3397198,1071.34262,5868,3.57327,2.17
0.6293198,1.129,3730,4.46635,2516.29,1973,5508,4.63,0.79
3.1292868,1.545,7430,12.0419,400.405,1246,6078,4.25,1.32
2.5981987,1.412,14260,11.5397,233.319,1088,5516,4.49,0.93
2.4756487,2.461,4370,5.25914,321.692,1179,4633,4.5,0.8
3.4711465,1.606,10070,11.1759,148.699,972,5593,4.39,1.05
3.5746058,1.153,6040,11.6965,127.934,936,6257,4.25,1.37
4.0944492,4.233,5890,12.8011,711.268,1438,5650,4.03,1.6
2.1415519,2.989,1060,4.72287,1363.83,1693,5530,4.08,1.48
3.4180406,2.242,5200,6.58171,201.62,1049,5001,4.46,0.89
3.6977167,0.9308263,4755.670729,2.942044,19.1944226,533.8429511,3607,4.438,0.397924
3.6506781,2.79,20370,12.1655,273.621,1133,5343,4.55,0.84
1.3225635,1.683,13750,11.5804,825.226,1493,5388,4.44,0.97
6.409365,1.707,11300,12.1252,64.1809,788,6191,4.41,1.12
4.3169755,4.523,4670,10.9284,803.246,1483,5683,4.03,1.61
5.8259928,2.442,12800,14.0157,71.3806,809,4964,4.19,1.2
5.6605693,1.6631704,3856.106085,2.4070872,9.9407408,452.8709226,3551,4.83982,0.374358
11.3795653,2.2350305,3147.046174,2.2539464,3.9180021,358.827663,3551,4.83982,0.374358
3.3601377,1.413245,972.9589363,1.1843718,19.9261226,538.8593825,3551,4.83982,0.374358
4.6636858,2.604,11110,12.5117,226.009,1080,5720,4.32,1.16
2.169466,1.653,1780,5.81205,643.066,1402,5823,4.2,1.35
1.9422802,2.768,8140,15.1178,2966.77,2056,6950,4.21,1.6
6.1735306,3.163,12950,11.2676,145.598,967,5435,4.45,0.96
3.6364993,3.509,16700,16.4306,977.668,1557,6552,4.39,1.23
18.010652,4.952,4580,12.5654,61.2858,779,5740,3.91,1.85
1.8851834,1.428,5450,17.0369,1582.72,1757,5807,4.26,1.25
4.007232,4.78,10360,18.1614,1275.2,1664,6202,4.03,1.75
2.3540172,2.36,6660,14.4919,954.677,1548,6114,4.02,1.74
2.3540163,2.416,10020,15.1575,960.683,1551,6124,4.16,1.48
10.7448417,3.298,38070,11.9772,24.4016,619,4701,4.72,0.63
5.7604868,3.08,14580,14.0917,158.265,988,5530.3,4.33,1.12
1.2434016,0.939,4070,5.66309,412.506,1255,4967,4.6,0.75
2.4993895,2.99,10610,12.9239,945.55,1544,5737,4.28,1.21
4.9640641,4.908,4910,13.6926,1050.08,1585,6323,3.95,1.95
7.5420435,3.854,7720,9.55159,210.743,1061,5949,4.42,1.07
1.3164901,1.389,3580,11.2218,1368.05,1694,6341,4.04,1.78
2.7625084,2.037,16160,10.8143,155.318,983,4694,4.48,0.83
3.3759446,3.538,1270,6.03548,874.29,1514,5701,3.99,1.69
3.3098458,2.2676536,19158.83218,12.4316228,241.6655587,1005.595775,4953,4.55653,0.858619
2.1473577,2.706,2300,10.0889,1324.12,1680,5834,3.81,2.12
0.708548,0.845,800,4.66694,1121.93,1612,5678,4.08,1.52
3.3843865,3.845,10730,16.224,917.268,1533,5848,4.1,1.52
1.4875055,1.874,44400,18.3083,550.26,1349,5142,4.54,0.83
3.9471513,1.993,16080,18.7538,406.495,1250,6351,4.26,1.37
0.6711626,1.168,2330,12.243,2181.85,1904,5632,3.67,2.43
1.7246234,1.979,11820,15.5191,976.638,1557,5776,4.18,1.37
4.0350169,2.108,25420,12.5268,126.805,934,5240.2,4.64,0.75
0.7418594,1.5026958,2983.625732,6.0238347,740.8643338,1330.621148,4304.6,4.57,0.66174
2.5082498,1.393,16210,20.6073,265.723,1124,5909,4.11,1.51
0.9953936,2.238,280,1.35321,4359.09,2263,5697,4.6,0.84
0.7029205,1.325,2480,7.51559,5873.32,2438,6699,4.18,1.6
3.7170532,3.751,7220,15.999,891.377,1522,6065,3.94,1.9
4.5879078,3.464,2040,5.59491,474.054,1299,5785,4.26,1.25
1.9663653,1.637,29670,13.2267,189.304,1033,4687,4.58,0.74
3.4771921,2.002,3250,11.1486,422.8,1263,6539,3.99,1.94
3.3328544,6.488,2300,13.2674,4271.73,2252,6272,3.6,2.91
3.1474843,0.913,5640,12.7493,129.933,940,5102.2,4.68,0.7
0.5417947,1.1716379,537.9244902,2.8738733,2690.415312,1836.853758,5181,4.54631,0.807298
2.9884191,3.575,12890,16.3009,1658.79,1777,6636,4.29,1.4
1.1472535,1.789,4090,17.228,16302.6,3147,9742,4.01,2.59
4.9208778,3.888,5680,12.4437,3684.32,2170,9668,4.39,1.65
4.7838171,2.035,10210,11.571,143.512,964,5688,4.36,1.1
6.9724832,5.156,4110,18.9679,5321,2379,7616,4.02,2.16
7.4710819,2.511,24880,12.8097,50.0778,741,5262,4.57,0.81
4.9197461,3.023,10380,12.6447,275.438,1134,5822,4.3,1.21
1.6281719,2.128,12020,15.3377,1369.74,1694,6020,4.22,1.35
0.9422588,1.46,1060,3.75015,1840.19,1824,5544.7,4.37,1.07
3.3187528,1.96,6490,9.77184,262.223,1121,5709,4.28,1.21
3.4813976,2.694,21800,20.9129,687.809,1426,6704,4.3,1.4
4.5302876,2.713,22840,12.3919,98.5409,877,4693,4.5,0.81
1.5971584,3.429,5070,17.7465,15134.3,3090,6033,3.86,2.06
4.8000953,1.9968681,5241.067748,17.0718101,1043.344051,1449.528089,6366,4.16217,1.58083
0.4405893,1.075,1850,6.74949,4788.57,2317,5643,4.1,1.48
6.1214801,3.861,17560,17.6327,725.656,1445,6356,4.35,1.24
2.276734,1.832,3620,10.8605,796.052,1479,6494,4.06,1.78
1.0191022,1.228,2230,7.10309,2426.37,1955,6865,4.24,1.53
1.5080197,1.032,1790,3.01287,89.0458,855,4008,4.6,0.66
3.9934418,1.9693065,5801.895716,4.2556645,28.2359721,587.9229796,3748,4.7573,0.523113
3.8454384,4.736,4590,13.6848,2030.9,1870,6733.4,3.98,2.02
3.7804749,3.615,22150,17.9247,835.088,1497,5112,4.56,0.81
3.4590552,3.001,8820,17.1001,1927.33,1845,7911,4.19,1.83
4.4445101,2.737,16730,14.6892,347.285,1202,6288,4.42,1.14
2.9038027,3.511,5860,13.4427,5592.86,2409,6570,4.21,1.51
0.299039,0.7218103,5780.666482,2.5153001,188.0727122,944.4983346,2955,5.13527,0.300639
4.9062135,1.671,7400,17.7815,251.061,1108,7169,4.08,1.92
0.2573207,0.629,1330,4.81101,5062.7,2349,5784,4.38,1.09
3.7576217,4.483,7680,16.0563,933.592,1539,5605,3.88,1.89
4.0646554,2.813,7700,8.30577,314.34,1173,5647,4.5,0.93
3.0071496,4.461,3310,8.05598,1939.81,1848,5906,4.14,1.45
11.4707838,3.698,1575,1.86599,30.2417,653,4140,4.46332,0.73
2.3341583,3.553,10070,20.0937,3201.05,2095,6901,4.04,1.93
3.7482756,4.989,5010,14.0065,2004.64,1864,6425,3.94,2.02
7.1185659,1.734,3920,12.5411,52.4926,749,5945,3.92,1.9
0.3559702,0.523,2320,6.23347,2541.08,1977,5562,4.36,1.08
4.7654865,4.43,6120,14.441,806.142,1484,6151,3.97,1.85
3.6337247,1.763,15330,11.4562,122.862,927,5325,4.51,0.88
4.808498,1.405,11010,15.0839,67.1926,797,5449.5,4.13,1.38
4.2380604,3.385,13070,13.0206,463.485,1292,5798,4.35,1.13
3.994474,4.436,14090,18.9963,896.598,1524,5931,4.06,1.61
1.4367914,2.178,23180,16.9266,1530.88,1742,5873,4.4,1.07
10.1843061,1.7293131,839.9896915,2.4497061,59.457971,708.2266596,5454,4.59104,0.782681
3.5266608,2.105,1320,5.79479,312.309,1171,5668,4.35,1.58
1.962292,2.935,20910,17.4523,2085.59,1882,6384,4.41,1.16
4.8033954,0.9062451,867.1363349,4.4901713,760.1635216,1339.203285,5913.9,4.12,1.50621
12.4498835,5.45,1827,20.0559,5588.85,2408,8469,3.96,2.51
11.4045112,3.947,760,4.0961,161.074,992,6334.6,4.2,1.47
3.9919157,2.938,535,2.45988,424.412,1264,5645,4.32,1.14
9.4453763,2.659,863,1.77547,33.3967,669,4853,4.69,0.66
5.5765364,2.3140477,642.4206976,4.5613031,661.1949258,1293.308487,6002.18,4.12354,1.52031
8.4035706,3.906,490,2.0563,218.228,1070,5910,4.42,1.05
5.5553784,2.256,1050,13.2411,564.535,1357,8058,3.57,3.79
3.0750728,2.219,510,3.62818,948.001,1545,6888,4.25,1.52
4.5654898,2.3029332,8572.202413,14.6507235,2421.867412,1789.407143,9162,4.51,1.39742
5.479335,4.7009896,9196.343796,15.1849562,915.6728921,1402.990851,6332.7,4.2,1.5307699
3.4044402,1.895,7190,15.4118,278.231,1137,6097,4.01,1.75
3.059168,4.992,7610,13.504,6509.45,2502,5657,4.37,1.08
6.2804387,3.263,10240,9.96788,218.419,1071,5900,4.48,0.98
4.0397189,3.655,15110,14.2282,876.846,1515,5758.5,4.27,1.14
56.0045056,10.4337079,767.9192527,4.6074444,29.9535327,596.6666471,6321,4.22436,1.41189
31.32312,1.541,385,2.00987,15.1394,549,6321,4.22436,1.41
84.2607645,10.925059,440.1660616,3.4359102,17.3744666,520.7120401,6321,4.22436,1.41189
22.8909855,2.465657,253.4100012,2.5594629,98.7475477,803.9912632,6321,4.22436,1.41189
13.3454771,3.135485,24630.38571,12.027246,34.90087,619.9102437,5448,4.7,0.720183
