# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 11:20:40 2025
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1115.01,APC,2458658.3274700,4.4519900,2.1090000,8483.3800000,15.8858000,1013.7400000,1571.0000000,10.5260000,359.2150000,6708.3000000,4.2000000,1.5700000
1116.01,PC,2458325.6619060,5.0100708,2.0644756,409.4812214,2.3107394,210.6631712,971.6657708,9.5268000,94.4178000,5551.0000000,4.4621400,0.9062820
1117.01,PC,2459386.9638140,2.2281625,2.0150000,630.0000000,2.5677800,702.9270000,1434.0000000,10.4055000,167.5980000,5731.0000000,4.4300000,1.0200000
1118.01,FP,2458660.1631600,4.1381200,3.9110000,5560.0000000,,613.9640000,1386.0000000,10.5084000,,4898.4000000,,
1119.01,APC,2458666.5219900,10.9566300,3.5880000,3830.0000000,23.9726000,619.0650000,1389.0000000,10.5024000,421.5180000,6456.0000000,3.9200000,2.0700000
112.01,KP,2460069.7736460,2.4997996,2.8651710,14621.2059647,13.8516093,907.8624196,1399.9894384,11.6035000,302.4480000,5650.0000000,4.2886700,1.1373200
1120.01,FP,2458656.4508200,1.6622600,3.3210000,6030.0000000,13.3343000,7149.8900000,2561.0000000,10.4063000,386.3230000,7301.0000000,4.2300000,1.6400000
1121.01,FP,2458658.6105200,4.0761100,2.0620000,1454.1800000,,,,11.0605000,338.6440000,,,
1122.01,FP,2460115.8525740,3.6245513,3.0420000,1299.0000000,4.3503000,919.5710000,,10.2934000,249.8260000,6317.0000000,,1.3800000
1123.01,APC,2458658.0408700,1.2092800,1.8860000,11883.8000000,15.1764000,,,10.2398000,161.9320000,5159.8000000,4.2300000,1.2700000
1124.01,APC,2460149.3917580,3.5187707,2.4080000,5634.0000000,14.0061000,2000.0100000,1863.0000000,7.2235000,75.7145000,6690.0000000,4.2400000,1.4900000
1125.01,PC,2459036.4950910,0.7724825,1.3744974,211.3168519,4.1624907,60276.5000547,3996.2877922,8.0465000,237.5930000,8271.0000000,3.9500000,2.5027299
1126.01,FP,2460122.4321080,1.6268695,3.2310000,1502.0000000,2.3649800,1946.2300000,1850.0000000,10.3579000,97.8115000,5034.0000000,4.6400000,0.7300000
1127.01,FP,2458657.6307300,2.3243900,4.4530000,2704.1800000,,68217.5000000,4502.0000000,7.3163000,177.7410000,8268.5000000,3.9300000,
1128.01,FP,2458663.1524500,13.5499000,1.7950000,1180.0000000,6.2463300,31.6652000,660.0000000,9.7298000,222.5290000,6209.0000000,4.0900000,1.6300000
1129.01,FP,2458659.0692700,4.4365100,3.3650000,1520.0000000,19.9664000,8233.4100000,2653.0000000,8.7823000,247.4140000,7101.9000000,3.9100000,2.3200000
113.01,KP,2458327.0530850,3.3728770,2.6342600,17163.6041900,14.2018030,615.1659210,1270.1874480,12.1893000,448.6370000,6050.0000000,4.4506100,1.0200000
1130.01,CP,2460144.1371220,8.3499800,1.8360000,16680.0000000,11.1424000,19.9348000,588.0000000,10.1429000,58.2609000,4236.0000000,4.5200000,0.7400000
1130.02,CP,2460126.9242640,4.0686405,1.8373729,2650.0950013,3.7548333,84.1087660,772.3783020,10.1429000,58.2609000,4236.0000000,4.5200000,0.7419210
1131.01,PC,2458711.5954350,0.5860366,0.8098934,410.5241553,4.9064080,26813.1057089,3263.6721812,9.2872000,222.7400000,5579.0000000,3.6700000,2.3980300
1132.01,FP,2460351.8001690,1.5502952,2.9380000,411.0000000,3.3452800,10796.6000000,2839.0000000,9.2293000,286.6680000,7851.0000000,4.1700000,1.8600000
1133.01,FP,2458684.2349000,1.8070900,3.2970000,450.0000000,4.8624200,7233.0100000,2569.0000000,9.1145800,233.3690000,6244.0000000,3.8400000,2.2000000
1134.01,FP,2460333.4379830,18.6922101,7.7650000,11126.0000000,18.1458000,282.1750000,1141.0000000,9.0360900,170.7320000,6277.0000000,4.0900000,1.6500000
1135.01,CP,2460658.9742600,8.0277326,4.2840000,5705.0000000,9.0688300,248.6190000,1106.0000000,9.0285500,114.0480000,5962.7000000,4.3800000,1.1500000
1136.01,CP,2459612.4476910,12.5187279,5.3800000,2320.0000000,5.5885700,626.3620000,1393.0000000,8.9361000,84.5362000,5729.0000000,4.4700000,0.9800000
1136.02,CP,2460366.0265140,6.2586065,3.2010000,813.0000000,2.5159300,232.3920000,1087.0000000,8.9361000,84.5362000,5729.0000000,4.4700000,0.9800000
1136.03,CP,2459594.1834630,26.3208756,4.4140000,800.0000000,2.7134900,26.4328000,631.0000000,8.9361000,84.5362000,5729.0000000,4.4700000,0.9800000
1136.04,CP,2458697.7558070,18.7955470,4.3425576,470.6731965,2.1597669,48.4770770,672.9826313,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270
1137.01,PC,2459770.2406020,1.3206356,1.6000996,1052.4255997,34.7561624,3652.2582486,1982.7142102,9.0055800,419.4350000,4919.6000000,,6.3070302
1138.01,FP,2458684.2050400,0.6497100,2.0760000,620.0000000,6.2318100,83182.0000000,4731.0000000,8.9060100,395.1200000,9994.0000000,4.0200000,2.5900000
1139.01,PC,2460549.4458560,4.4780798,4.5130000,1054.0000000,11.3678000,31621.7000000,3715.0000000,8.8619300,238.7260000,7947.0000000,4.2000000,1.8300000
114.01,KP,2458327.5199580,3.2887898,3.4367717,7005.7247902,10.5135877,759.3373533,1338.8392647,10.6103000,216.5260000,5800.0000000,4.2800400,1.2417500
1140.01,FP,2460637.8616790,13.7431084,2.2850000,5688.0000000,12.0500000,84.3234000,844.0000000,8.8879700,121.1820000,5941.5000000,,1.3400000
1141.01,FP,2460289.8744080,16.9487087,4.2887767,156467.5479643,45.2204505,78.2632870,758.5937679,8.8523000,97.3391000,5894.7000000,4.3700000,1.1179000
1142.01,FP,2460335.9375720,3.3686634,3.0120000,3288.0000000,42.2321000,9856.2400000,2775.0000000,8.6402800,299.2940000,7518.0000000,3.8200000,2.6800000
1143.01,FP,2460352.7340570,11.2071839,4.3660000,3276.0000000,17.4989000,813.0630000,1487.0000000,8.6328700,191.9840000,6152.0000000,3.8400000,2.2400000
1144.01,KP,2460554.3470220,4.8878037,2.1840000,4279.0000000,5.2915200,71.6805000,810.0000000,8.5077000,37.7647000,4757.3000000,4.5600000,0.7600000
1145.01,FP,2458685.8164300,2.9716400,1.5340000,7350.0000000,,3089.1800000,2076.0000000,8.5011000,438.3950000,8562.5000000,,
1146.01,FP,2459420.4152670,0.6601790,1.6349369,473.0939303,6.1672487,252487.7638842,5717.1532477,8.4038600,411.3070000,8598.7000000,4.1000000,2.6243200
1147.01,FP,2460331.3155980,10.9278415,2.4680000,2743.0000000,49.1695000,270.1420000,1129.0000000,8.3654400,218.2580000,6259.0000000,3.5900000,2.9200000
1148.01,KP,2460361.3665210,5.5514888,4.3350000,9493.0000000,15.8043000,802.8580000,1482.0000000,7.9179000,96.5173000,6403.9000000,4.1600000,1.5500000
1149.01,APC,2459770.3307840,2.3202418,2.3817612,5082.9417064,,22262.0513573,3115.3801229,7.9172000,632.5530000,8737.5000000,,
115.01,KP,2458329.9031550,4.7423709,2.4988145,12650.8110411,10.5505922,209.7699043,970.6340996,13.0417000,453.8080000,5377.0000000,4.4247600,0.8775850
1150.01,KP,2458683.4575960,1.4810903,4.1588291,6788.5145388,20.3402421,33326.7304874,3446.0210572,7.5820400,204.4550000,9435.0000000,4.1100000,2.2877300
1151.01,KP,2460337.9863750,3.4741012,3.3170000,15748.0000000,21.2912000,3453.0700000,2084.3330866,7.5521600,136.4260000,8894.8000000,4.3800000,1.6200000
1152.01,FA,2459392.7150520,6.5011911,5.5463587,4501.3454064,,214.9638584,976.5873888,8.0348000,105.3340000,5485.0000000,,
1153.01,APC,2460472.2560510,6.0360758,1.2550000,987.0000000,9.8676300,464.0970000,1293.0000000,8.4053400,147.1340000,6528.3000000,4.2100000,1.6900000
1154.01,PC,2460339.3287090,21.7455370,4.1960000,659.0000000,2.1020800,28.2504000,642.0000000,9.3188000,93.8819000,5704.0000000,4.5100000,0.9300000
1155.01,FP,2458683.9259400,1.3200300,3.1750000,552.4680000,,,,9.7110000,,,,
1156.01,FP,2459443.8504530,1.6865822,2.4290000,1770.0000000,,,,9.7032000,6079.4900000,,,
1157.01,FP,2459603.7657730,13.0727479,3.0440000,4080.0000000,35.7944000,221.3430000,1074.0000000,9.6043000,432.1130000,5709.8000000,3.3700000,3.5900000
1158.01,FP,2459446.1758770,2.9258727,4.0750000,6720.0000000,24.4055000,3028.5100000,2066.0000000,9.5967000,,4884.5000000,,1.3000000
1159.01,FP,2458683.9470700,0.7377400,0.6360000,524.8520000,5.2821500,,,9.5937000,292.8300000,6449.5000000,3.9400000,2.1000000
116.01,KP,2458326.6889160,2.7985802,2.3801043,16708.7151957,11.9514993,332.5562490,1089.1458169,11.0443000,149.9420000,4920.0000000,4.4937100,0.9066550
1160.01,FP,2459446.1467510,2.3664127,2.5910000,300.0000000,,,,9.5770000,2320.1300000,,,
1161.01,KP,2460556.4840690,1.7635881,3.0920000,6650.0000000,,7685.7900000,2608.0000000,10.2306000,519.0960000,7986.1000000,,
1162.01,PC,2460544.8156060,7.3166682,3.2550000,3210.0000000,,1221.8200000,1647.0000000,9.6530600,348.4810000,8730.0000000,,
1163.01,PC,2459441.8012560,3.0771612,2.6914319,4703.2844346,,2636.8654415,1827.6445751,9.4775100,148.3420000,9311.3000000,,
1164.01,FP,2459822.3128440,3.2077145,2.7080000,9640.0000000,,,,9.3297010,827.8680000,,,
1165.01,KP,2460352.8234490,2.2552845,2.0500000,20820.0000000,14.6880000,549.7150000,1348.0000000,9.7670300,126.2610000,5787.0000000,4.5000000,0.9600000
1166.01,FP,2460556.1031960,1.8824539,2.4600000,1391.0000000,8.2900800,15173.2000000,3091.0000000,9.7604000,153.7430000,5900.4000000,4.3900000,1.1300000
1167.01,FP,2458689.1163300,15.1960000,1.7920000,1970.0000000,4.9634500,,,10.3874000,209.6180000,5807.0000000,,1.1400000
1168.01,FP,2460363.6320240,2.1358631,1.5590000,10325.0000000,23.6019000,1540.9500000,1745.0000000,10.3810000,274.1620000,5969.0000000,4.1700000,1.5000000
1169.01,PC,2460323.7605130,6.7075429,2.1250000,11920.0000000,17.4647000,225.8220000,1079.0000000,10.6405000,259.0000000,6134.3000000,,1.2400000
117.01,KP,2459063.6557910,3.5862962,3.3710943,5729.3246858,16.4747611,1787.5955937,1658.3915202,11.7806000,603.9550000,5704.8000000,3.8400000,2.0044100
1170.01,FP,2460556.9950210,1.8296155,2.1660000,1406.0000000,29.3616000,32867.0000000,3751.0000000,10.3490000,880.1070000,7875.0000000,3.6100000,3.5000000
1171.01,FP,2460541.3814890,11.1876137,3.1830000,4924.0000000,31.8624000,838.6090000,1499.0000000,10.3075000,482.7630000,7266.0000000,4.0600000,2.0500000
1172.01,FP,2460634.9456890,7.8513949,6.8350000,22029.0000000,,,,10.3018000,875.0610000,,,
1173.01,CP,2460341.7843050,7.0643978,2.4240000,8268.0000000,9.3913100,104.3110000,890.0000000,10.2938000,132.3530000,5429.6000000,4.4400000,0.9600000
1174.01,CP,2460355.4033070,8.9534775,2.6960000,1136.0000000,2.3588800,45.5604000,723.0000000,10.2549000,94.6375000,5029.5000000,4.6100000,0.7600000
1175.01,FP,2459437.5494790,7.5022708,2.6050000,1760.0000000,5.5581200,129.8660000,940.0000000,10.2026000,216.5170000,6229.0000000,4.3100000,1.2700000
1176.01,PC,2458695.3617620,14.0077666,5.8727493,5924.8349672,12.4023108,264.4796635,1028.5320293,10.1772000,295.5610000,6557.7000000,4.1800000,1.5743500
1177.01,FP,2460556.6722430,1.6928920,2.8860000,1418.0000000,11.2371000,187927.0000000,5800.0000000,10.1617000,602.8990000,9121.5000000,4.2100000,2.1000000
1178.01,FP,2460646.7839670,2.6652007,3.4900000,819.0000000,2.3596400,2905.3500000,2045.0000000,10.1358000,36.7224000,4043.4000000,4.6900000,0.5600000
1179.01,APC,2460365.0366620,1.2615323,1.0390000,2841.0000000,8.6740700,1437.1800000,1715.0000000,10.1313000,86.4440000,4927.9000000,4.5700000,0.7800000
118.01,CP,2460175.7491180,6.0344667,1.8900000,1800.0000000,4.4402900,64.2648000,788.0000000,9.1790000,94.1719000,5586.0000000,4.3676300,1.0500000
1180.01,CP,2460473.4114860,9.6867516,2.5120000,1669.0000000,3.0033600,41.6645000,707.0000000,10.1120000,72.0238000,4738.1000000,4.5900000,0.7300000
1181.01,CP,2460556.2423830,2.1031647,5.0590000,7142.0000000,16.7087000,14140.0000000,3037.0000000,10.0790000,302.8190000,6122.0000000,3.9300000,1.9300000
1182.01,FP,2460386.2220600,7.6416041,2.6540000,6025.0000000,27.5380000,478.6830000,1303.0000000,10.0049000,,6496.7000000,,2.0500000
1183.01,FP,2460654.5656280,5.9294088,2.9330000,10226.0000000,10.8101000,456.8930000,,9.9478000,112.8680000,5095.6000000,,1.0600000
1184.01,CP,2460558.3504410,5.7484439,1.7600000,1041.0000000,2.3521500,75.2720000,820.0000000,9.9469000,58.5946000,4534.0000000,4.6100000,0.6900000
1185.01,FP,2460532.1826550,1.1967018,1.8790000,824.0000000,10.3239000,25917.9000000,3534.0000000,9.9402500,246.7980000,5997.0000000,4.0000000,1.7300000
1186.01,FP,2460649.2545000,11.2464616,7.3910000,7576.0000000,17.6677000,365.9380000,1218.0000000,9.9240200,294.8500000,6115.7000000,3.8900000,2.0100000
1187.01,PC,2460310.0891560,2.5941968,0.8610000,907.0000000,4.4722900,300.0140000,1159.0000000,9.9002000,221.0710000,6389.0000000,4.2600000,1.4000000
1188.01,FP,2458687.1925300,8.5112000,3.4860000,4172.7600000,,,,9.8865810,347.4520000,8156.0000000,4.3500000,
1189.01,PC,2459441.2864760,3.9687994,1.0700000,1760.0000000,,,,9.8744000,,5286.9000000,,
119.01,PC,2460189.4284720,5.5411114,2.4670000,633.0000000,2.0448200,258.8430000,1117.0000000,9.2789000,66.6187000,5332.0000000,4.5642900,0.8200000
119.02,PC,2460038.7211770,10.6917268,3.0020000,535.0000000,1.7981100,42.2657000,710.0000000,9.2789000,66.6187000,5332.0000000,4.5642900,0.8200000
1190.01,APC,2460553.8846660,3.6950015,4.5150000,7655.0000000,14.1288000,2184.6200000,1904.0000000,9.8052900,280.9480000,7106.7000000,4.2000000,1.6300000
1191.01,FP,2459441.4232360,15.7335693,3.2880000,2540.0000000,24.3218000,367.5880000,1219.0000000,9.7831000,355.8090000,6800.0000000,3.9100000,2.2100000
1192.01,APC,2460524.9057600,45.9403293,3.7680000,14807.0000000,28.3312000,20.4053000,,10.4999000,283.0250000,6479.3000000,,1.2800000
1193.01,FP,2460337.3681380,2.2219839,1.9960000,4394.0000000,15.4416000,7790.5600000,,10.4813000,501.9630000,7166.8000000,,1.8700000
1194.01,CP,2460367.0721600,2.3106428,1.2940000,6911.0000000,8.7674100,203.6850000,1052.0000000,10.4782000,149.6670000,5339.9000000,4.4100000,0.9900000
1195.01,FP,2458686.8469600,4.0513500,2.4000000,1132.2300000,14.2359000,,,10.4717000,500.0140000,4974.4000000,,3.8500000
1196.01,PC,2459785.4981610,5.5376617,2.5170000,5390.0000000,15.6557000,351.9290000,1206.0000000,10.4318000,424.4420000,6689.0000000,3.9600000,2.0600000
1197.01,PC,2459787.1322090,4.5960377,4.7440000,5000.0000000,16.2166000,2340.0400000,1937.0000000,10.4247000,405.6340000,7649.0000000,4.0400000,2.1200000
1198.01,KP,2460551.0403980,3.6127710,4.1420000,11794.0000000,19.3662000,5011.9200000,2344.0000000,10.4219000,470.8780000,8324.0000000,4.2800000,1.7100000
1199.01,CP,2460360.4346690,3.6714717,2.1490000,4340.0000000,10.6780000,324.1140000,1182.0000000,10.4221000,248.4270000,5618.0000000,4.0600000,1.5400000
120.01,CP,2458332.0828050,11.5350760,8.5559580,2389.9061600,12.2158080,,,7.1062000,79.5702000,5479.3000000,3.7700000,2.4877100
1200.01,FP,2460365.9955760,0.8352406,1.0430000,2065.0000000,6.4875000,5021.6300000,2345.0000000,10.4020000,224.4440000,6105.0000000,4.3100000,1.2400000
1201.01,CP,2458411.6708770,2.4919771,1.4338141,2093.9594201,2.2187585,39.6452664,639.9817426,10.9473000,37.8871000,3948.0000000,4.6896200,0.4823880
1202.01,FP,2458614.4344110,,2.7267750,878.1341080,1.7107060,9.5212941,448.0162269,8.3860000,818.8290000,3773.0000000,4.4380000,0.5779830
1203.01,CP,2458553.0621160,25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,7.9995000,64.9943000,5742.2200000,4.2900000,1.1732100
1204.01,PC,2458569.9409990,1.3812115,2.7372191,117.7553083,2.2402361,5767.3673643,2222.6145520,8.0040000,106.5050000,6711.0000000,4.0635800,1.7756799
1205.01,PC,2458383.2412230,2.3922703,9.0053425,63.5751410,3.5905923,18015.5142019,2954.8226210,8.3902000,309.9320000,6090.0000000,3.2986400,4.1956000
1206.01,FP,2458569.7134980,0.8315420,1.9855380,248.9695850,1.8816840,3776.6095365,1999.3796659,8.6014000,1698.5500000,5824.0000000,4.4380000,1.1512000
1207.01,PC,2458325.5396640,2.6282553,2.0930597,75.2858004,0.9817044,955.7979966,1418.1144376,9.2397000,113.7580000,6282.0000000,4.3780900,1.1074300
1208.01,PC,2458327.4767030,3.4239436,1.9601023,443.6391381,1.7581475,294.3078003,1056.3800546,10.5924000,134.7570000,5626.0000000,4.5619500,0.8230190
1208.02,PC,2458331.1203110,10.9830420,3.7478987,725.1724567,2.5070075,62.2119369,716.2888325,10.5924000,134.7570000,5626.0000000,4.5619500,0.8230190
1208.03,PC,2458341.8017260,17.7264490,3.4404719,747.7725499,2.2616640,32.8605569,610.6445415,10.5924000,134.7570000,5626.0000000,4.5619500,0.8230190
1209.01,PC,2458337.0883310,40.7199388,4.2436925,355.6193910,3.2352713,47.1436550,668.3063106,9.5970000,173.8330000,5914.0000000,3.9800000,1.5595300
121.01,APC,2459074.3291100,14.7741056,5.5040000,15041.0000000,15.3936000,123.5220000,928.0000000,9.9358000,182.1690000,6053.0000000,4.3135000,1.2300000
1210.01,FP,2459187.3613170,79.3739596,5.3920000,1227.0000000,2.1745400,3.0533100,368.0000000,11.1762000,144.1330000,5168.3300000,4.6058400,0.7700000
1211.01,PC,2460180.1464460,18.1663644,2.4640000,624.0000000,2.8044700,16.6472000,562.0000000,9.8135000,133.3350000,5572.9000000,3.8300000,1.1400000
1212.01,PC,2458402.0365180,105.5850893,11.6068811,462.9116325,2.5033335,8.0478580,429.5758177,10.4016000,190.9860000,5909.5700000,4.2615400,1.1142000
1213.01,FP,2458576.1894360,27.2149622,3.7190483,4731.4046225,8.3475973,25.4860381,573.0537137,10.6392000,161.3300000,6270.0000000,4.5453700,0.9896670
1214.01,PC,2458634.5524820,19.1807264,3.9621084,544.5602695,2.4311768,32.9407734,611.0168649,10.0329000,107.0480000,5262.4000000,3.9800000,0.9379730
1215.01,PC,2458570.3959290,1.2124493,0.9984653,501.2911711,0.8794190,336.2098533,1092.1250255,10.4200000,34.6633000,3751.0000000,4.7571800,0.5180000
1216.01,PC,2458325.4241660,4.5541831,7.8146963,187.8286128,0.8887417,54.8401357,694.0557871,11.5460000,99.5413000,4280.0000000,4.6120900,0.6358120
1217.01,PC,2458574.9407330,41.4856125,6.6899368,959.7522291,12.5121956,271.1960170,1035.0005398,9.6517000,463.2230000,6354.0000000,4.2447200,3.4868701
1218.01,PC,2458336.6324120,13.7738265,2.9992376,338.2166234,1.8971927,67.2831271,730.4597521,10.3869000,135.6890000,5455.9600000,4.4673700,1.0182500
1219.01,PC,2460121.5610550,1.9142544,3.2560000,248.0000000,2.0442100,6105.3300000,2462.0000000,10.1207000,301.2910000,6734.0000000,4.1858200,1.5900000
122.01,CP,2458329.1189880,5.0780325,1.2100353,5923.1283069,2.6347763,8.1743139,431.2536440,13.0840000,62.1180000,3318.0000000,4.9581000,0.3341250
1220.01,APC,2458439.5801380,70.3607265,1.0325441,1353.9678246,8.2807306,52.1124723,685.2596640,9.5298000,273.6980000,6308.0000000,3.9867900,2.0982201
1221.01,CP,2458404.1814660,91.6827832,9.7504857,713.2183569,3.2398550,5.9944903,399.0780255,10.0564000,138.4110000,5802.0000000,4.4452100,1.0181400
1222.01,PC,2458329.4662540,10.1944993,2.2648785,317.3261147,2.7392825,231.1087411,994.4291411,10.3014000,226.9320000,6082.0000000,4.3328700,1.3266100
1223.01,FP,2458337.7470120,14.6431900,2.5483426,242.7923919,3.4124800,391.2017546,1134.2791474,9.3109000,237.7000000,6516.0000000,3.9936600,2.0417800
1224.01,CP,2458327.7050530,4.1782656,1.6759040,2537.6781602,2.1023854,13.9295288,492.7241583,11.5560000,37.3312000,3442.0000000,4.8930000,0.4044030
1224.02,CP,2458329.8626030,17.9453645,3.0740072,5480.6848640,3.3839124,1.9952383,303.1226876,11.5560000,37.3312000,3442.0000000,4.8930000,0.4044030
1225.01,PC,2458414.0828560,13.8963960,3.5885605,748.5332881,2.4586343,52.3837065,686.1495861,11.7582000,252.6150000,5522.8700000,4.6715600,0.8881630
1225.02,PC,2458414.5480520,8.1213102,3.1040945,594.6443745,2.3157186,107.2089410,820.6868999,11.7582000,252.6150000,5522.8700000,4.6715600,0.8881630
1226.01,PC,2458438.4582730,3.9287851,1.8165271,485.9762569,2.3292790,376.4612937,1123.4398689,11.5514000,257.9300000,5668.1500000,4.5257300,0.9869430
1227.01,CP,2458617.4792560,27.3613778,4.0586418,20690.6684294,6.4522449,0.8345555,243.7718547,13.8020000,100.6410000,3050.0000000,4.4380000,0.4412800
1228.01,CP,2460178.4619910,29.0497517,7.1170000,318.0000000,2.8467400,257.0660000,1115.0000000,9.0963000,272.2170000,8208.0000000,4.2597900,1.8000000
1229.01,APC,2459970.4916440,31.8132264,11.2567164,11479.3755470,21.6314984,48.4375724,672.8454841,10.7790000,254.5840000,6028.8400000,3.9619900,1.9889300
123.01,CP,2460175.0350280,3.3088922,6.1140000,4736.0000000,24.9862000,17074.7000000,3184.0000000,7.8759800,161.4980000,6188.0000000,4.2716600,2.6200000
1230.01,CP,2458620.3166860,25.0571312,7.5424225,533.4860130,3.2396838,53.1389289,688.6094029,9.6245000,143.1380000,5696.0000000,4.2656300,1.1528100
1231.01,CP,2458563.8904680,24.2454967,3.3725583,6260.6703602,3.8785680,0.0527300,122.2177444,10.2565000,27.6227000,3535.0000000,4.8487400,0.4652710
1232.01,PC,2458544.0212250,14.2545623,4.7250029,7899.6939555,10.7048234,90.0658585,785.7055082,11.7835000,328.6040000,5739.0000000,4.2823500,1.0959700
1233.01,CP,2459308.4811590,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522000,64.5978000,5723.8700000,4.4380000,0.8641730
1233.02,CP,2459311.4027740,19.5901578,4.0028610,1182.6678641,3.0026428,35.0031418,620.3638839,8.6522000,64.5978000,5723.8700000,4.4380000,0.8641730
1233.03,CP,2459310.6329950,6.2036219,3.0109800,548.9044399,2.0567480,162.1675094,910.1452592,8.6522000,64.5978000,5723.8700000,4.4380000,0.8641730
1233.04,CP,2458572.1075590,3.7958900,2.4602856,317.5272928,1.5531350,312.1807495,1072.0653989,8.6522000,64.5978000,5723.8700000,4.4380000,0.8641730
1234.01,FP,2458685.6131520,2.2645386,3.8193701,15019.9420903,5.1936764,34.1873897,616.7174475,13.7991000,104.9120000,3443.0000000,4.8161700,0.4114710
1235.01,CP,2460333.6314730,3.4447015,1.9120000,796.0000000,2.0049500,231.4370000,1086.0000000,9.9192400,39.6345000,3912.0000000,4.6264200,0.6300000
1236.01,KP,2459422.6906390,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,11.0248000,159.6580000,5242.8200000,4.5240400,0.8573690
1237.01,KP,2459781.6659280,12.7203800,2.4010000,1070.0000000,4.9604600,41.1042000,705.0000000,10.2768000,243.2490000,6212.0000000,4.1766400,1.4800000
1237.02,KP,2458685.4099430,6.2387550,3.6178567,373.5681138,2.9728283,587.1290759,1255.4607699,10.2768000,243.2490000,6212.0000000,4.1766400,1.4776800
1238.01,CP,2458684.2873100,3.2947689,1.7483103,1324.0402774,2.5248559,56.9377632,700.5995436,11.2582000,70.7145000,3853.0000000,4.6316800,0.6232600
1238.02,CP,2458684.1046810,0.7645807,1.0705700,394.9832006,1.2407226,399.2723837,1140.0845694,11.2582000,70.7145000,3853.0000000,4.6316800,0.6232600
1239.01,CP,2459604.0958010,12.6396982,3.3830702,3292.6812864,4.6025162,39.6563977,640.0266601,10.7192000,126.9030000,5217.0000000,4.5918600,0.7894250
124.01,APC,2460042.1995130,1.8428078,1.4490000,1950.0000000,21.2705000,1687.8300000,1785.0000000,11.1311000,809.2520000,5080.0000000,4.4815900,4.0900000
1240.01,KP,2459421.3299100,1.7208555,1.8346409,10014.2587401,13.4646314,2259.3896676,1758.3994294,13.8046000,1086.2400000,5832.8300000,4.2089300,1.3340200
1241.01,PC,2459421.2361120,4.7802597,1.4588658,1015.4550043,7.6126429,1770.0151344,1654.2989516,11.1634000,546.5220000,5826.0000000,3.7213000,2.3387201
1242.01,PC,2459664.1265680,0.3814849,0.5650000,570.0000000,2.0605000,931.3960000,1539.0000000,11.5980000,110.0150000,4255.0000000,4.5564100,0.7100000
1243.01,PC,2459598.1431640,4.6595169,0.9011821,1725.1706259,2.1961507,17.2664038,519.9004855,11.1966000,43.1865000,3489.0000000,4.7455300,0.4907290
1244.01,CP,2459913.8109470,6.4002807,2.1559875,1026.6018729,2.2730301,56.4368797,699.0536347,11.0157000,102.5510000,4599.0000000,4.5848700,0.7205510
1245.01,PC,2459764.3293170,4.8204512,1.7560000,1930.0000000,2.3674700,17.8782000,572.0000000,12.1819000,80.0982000,3692.0000000,4.7159800,0.5200000
1246.01,CP,2459733.6438210,18.6548829,5.4431451,1495.4449473,4.3869878,27.8320770,585.8091542,11.1802000,169.4220000,5141.0000000,4.4914300,0.8761540
1246.02,CP,2459737.5872150,4.3074513,2.3379196,1094.8419495,3.2819879,196.4755358,954.8757629,11.1802000,169.4220000,5141.0000000,4.4914300,0.8761540
1246.03,CP,2459740.3042620,5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,11.1802000,169.4220000,5141.0000000,4.4914300,0.8761540
1246.04,CP,2458700.6973020,37.9251983,3.5345219,1370.7888539,3.2416430,10.8068346,462.4282696,11.1802000,169.4220000,5141.0000000,4.4914300,0.8761540
1247.01,CP,2460311.8449140,15.9234883,4.0210000,493.0000000,2.1820300,48.5414000,735.0000000,8.4724000,73.8713000,5711.8500000,4.3831500,1.0800000
1248.01,CP,2458687.1215000,4.3601536,2.3408909,5592.2909183,6.9564258,202.0738994,961.6063113,11.1153000,168.7350000,5227.0000000,4.5047900,0.8741310
1249.01,CP,2460342.3491210,13.0791581,2.9700000,1143.0000000,3.2548500,48.6058000,735.0000000,10.2108000,139.4900000,5453.0000000,4.4170700,1.0000000
