Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
FALSE POSITIVE,2.025580416,4.48448,45000.0,43.23,4618.62,2102.0,6348.0,3.996,1.99
FALSE POSITIVE,58.64379,24.44,182.0,1.05,8.59,437.0,5833.0,4.537,0.775
FALSE POSITIVE,20.28281916,36.048,2800.0,22.46,401.55,1141.0,5043.0,3.284,3.956
FALSE POSITIVE,4.931365987,14.7088,256000.0,139.59,2239.55,1755.0,6562.0,3.835,2.263
FALSE POSITIVE,4.331392455,3.7278,200000.0,38.82,288.51,1051.0,5655.0,4.472,0.854
FALSE POSITIVE,345.1846728,6.5468,30000.0,44.91,1.03,257.0,5712.0,4.424,0.971
FALSE POSITIVE,9.58405667,6.82752,120000.0,99.66,510.85,1212.0,5605.0,3.813,2.275
FALSE POSITIVE,5.2436612,11.39,88.3,1.1,574.76,1249.0,6598.0,4.387,1.145
FALSE POSITIVE,3.7789374,10.767,56.0,0.48,129.06,860.0,5017.0,4.653,0.605
FALSE POSITIVE,1.88984957,19.45,250000.0,73.04,526.5,1221.0,5328.0,4.571,0.716
FALSE POSITIVE,2.49904083,2.651,128.0,1.04,592.18,1258.0,5525.0,4.458,0.93
FALSE POSITIVE,1.99567242,3.58,18.0,0.75,4939.44,2137.0,6773.0,4.063,1.69
FALSE POSITIVE,0.89879279,1.031,26.6,0.57,4765.1,2116.0,6224.0,4.373,1.096
FALSE POSITIVE,16.43435283,5.15682,45700.0,25.25,91.8,789.0,5963.0,4.322,1.134
FALSE POSITIVE,0.566793818,4.929,100.0,1.17,3972.65,2027.0,5707.0,4.538,0.828
FALSE POSITIVE,0.566797474,2.708,98.8,1.04,6276.39,2270.0,6046.0,4.478,1.007
FALSE POSITIVE,1.585673651,3.20763,44100.0,50.53,1740.78,1648.0,6117.0,4.457,1.025
FALSE POSITIVE,14.79721916,7.61037,253000.0,47.71,90.8,787.0,6343.0,4.495,0.931
FALSE POSITIVE,6.49066214,3.47128,195000.0,33.46,35.28,621.0,4448.0,4.684,0.563
FALSE POSITIVE,7.11879848,4.11282,108000.0,41.17,106.52,819.0,5578.0,4.601,0.754
FALSE POSITIVE,6.99510404,1.7556,71.8,216.92,744614.96,7492.0,3681.0,0.25,229.908
FALSE POSITIVE,2.897829967,3.17788,163000.0,54.35,1054.79,1454.0,6318.0,4.366,1.077
CANDIDATE,4.88698386,1.127,125.0,1.2,389.31,1133.0,6152.0,4.464,1.009
FALSE POSITIVE,0.706428634,1.75182,372000.0,47.64,951.77,1416.0,4429.0,4.569,0.736
FALSE POSITIVE,10.8632531,37.68,188.0,19.93,98.04,802.0,5896.0,4.516,0.914
FALSE POSITIVE,1.46842648,6.6666,151000.0,40.3,1402.93,1559.0,5539.0,4.381,0.959
FALSE POSITIVE,4.305917719,5.61993,361000.0,71.49,607.76,1266.0,6502.0,4.44,1.037
CANDIDATE,8.47484677,2.067,218.0,1.35,87.55,780.0,5564.0,4.587,0.785
FALSE POSITIVE,2.535389624,2.902,418.0,16.24,362.73,1113.0,5488.0,4.629,0.706
FALSE POSITIVE,1.627538928,5.583,39.0,1.42,9504.13,2520.0,6854.0,3.934,2.088
FALSE POSITIVE,1.506503686,5.02151,477000.0,178.15,26341.29,3250.0,8751.0,4.026,2.352
FALSE POSITIVE,1.679585725,7.34648,102000.0,28.99,209.45,970.0,4462.0,4.7,0.554
FALSE POSITIVE,5.40346248,7.6494,261000.0,108.46,1398.38,1559.0,6350.0,3.921,1.984
CANDIDATE,34.0357766,3.849,387.0,1.05,3.06,337.0,4367.0,4.739,0.501
FALSE POSITIVE,0.824851807,1.93637,30100.0,78.0,9801.46,2539.0,5658.0,3.903,1.654
FALSE POSITIVE,0.82484293,1.383,619.0,97.92,1040816.86,8138.0,4148.0,1.458,41.424
FALSE POSITIVE,4.4473549,18.99,204.0,1.52,195.56,954.0,5531.0,4.597,0.764
FALSE POSITIVE,7.51509713,2.62,187.0,1.23,51.99,685.0,4867.0,4.63,0.696
FALSE POSITIVE,7.51514595,3.54486,117000.0,35.8,118.99,842.0,5624.0,4.516,0.777
FALSE POSITIVE,19.23003819,7.04412,266000.0,186.53,810.65,1361.0,7703.0,3.844,2.916
FALSE POSITIVE,21.12000574,2.05573,13100.0,31.2,141.75,880.0,6195.0,4.069,1.598
FALSE POSITIVE,0.82206761,3.8281,26200.0,91.21,17747.85,2941.0,6531.0,3.962,1.921
CANDIDATE,4.74701479,2.464,3620.0,13333.5,1708.72,1640.0,6531.0,3.962,1.921
CANDIDATE,1.96682825,1.645,214.0,1.18,638.54,1283.0,5595.0,4.581,0.796
FALSE POSITIVE,45.03558951,9.8341,405000.0,82.4,30.66,600.0,6484.0,4.386,1.153
CANDIDATE,4.237447181,0.3792,350.0,2.26,446.38,1172.0,5993.0,4.425,0.993
CANDIDATE,4.0953585,44.35,227.0,7.76,1884.15,1680.0,6839.0,4.094,1.7
CANDIDATE,0.92623983,1.267,411.0,1.16,504.34,1208.0,4494.0,4.692,0.591
FALSE POSITIVE,3.10197712,7.083,125.0,2.64,6009.05,2246.0,8709.0,4.232,1.797
FALSE POSITIVE,2.618414643,4.99923,201000.0,109.33,10502.8,2582.0,8143.0,3.96,2.361
FALSE POSITIVE,2.61844178,3.203,45.1,2.16,4044.74,2033.0,5088.0,3.502,3.293
FALSE POSITIVE,19.40795816,6.09676,142000.0,44.96,37.92,633.0,5702.0,4.485,0.799
FALSE POSITIVE,0.933747375,5.974,199.0,8.93,3820.18,2003.0,6224.0,4.454,1.024
FALSE POSITIVE,37.9102139,3.11152,103000.0,29.45,3.89,358.0,4623.0,4.686,0.56
FALSE POSITIVE,3.74785307,3.444,146.0,9.04,8389.62,2440.0,4929.0,3.001,7.7
FALSE POSITIVE,3.747835042,5.28519,189000.0,141.7,12482.82,2697.0,8529.0,3.769,3.065
FALSE POSITIVE,0.94754848,1.7347,11300.0,224.79,35.37,622.0,3246.0,5.087,0.2
FALSE POSITIVE,1.75643185,2.397,51.6,0.58,821.36,1366.0,5696.0,4.57,0.812
FALSE POSITIVE,1.756466865,4.7781,188000.0,87.4,2652.65,1831.0,5726.0,4.077,1.465
FALSE POSITIVE,33.15947581,9.01353,222000.0,146.47,307.53,1068.0,7967.0,4.001,2.379
FALSE POSITIVE,46.14869106,19.092,350000.0,114.2,41.46,647.0,5383.0,3.908,1.935
FALSE POSITIVE,60.2976774,14.2561,316000.0,63.57,12.63,481.0,5995.0,4.434,0.977
CANDIDATE,0.875197345,0.052,0.0,0.73,9497.39,2518.0,5855.0,3.999,1.796
CANDIDATE,13.2298203,3.566,158.0,1.5,126.84,856.0,6049.0,4.353,1.176
CANDIDATE,3.71840884,3.611,77.2,0.84,464.19,1184.0,5982.0,4.493,0.96
FALSE POSITIVE,1.703347524,3.3039,504000.0,47.62,495.27,1202.0,5325.0,4.657,0.648
FALSE POSITIVE,1.70332915,1.663,98.5,0.86,965.03,1420.0,5749.0,4.547,0.864
FALSE POSITIVE,20.413812,5.806,496.0,16.5,27.84,586.0,5514.0,4.569,0.826
CANDIDATE,5.32737192,2.226,108.0,0.7,88.33,782.0,4905.0,4.593,0.679
FALSE POSITIVE,67.41958542,7.645,182000.0,49.46,11.48,470.0,6071.0,4.425,0.962
FALSE POSITIVE,7.363572395,5.7545,130000.0,82.22,649.25,1287.0,6793.0,4.208,1.508
CANDIDATE,5.90260586,1.832,338.0,1.26,78.58,759.0,4960.0,4.627,0.707
FALSE POSITIVE,33.69320154,7.44219,509000.0,68.86,17.07,518.0,5427.0,4.448,0.899
CANDIDATE,22.80265,19.34,53.1,2.36,281.59,1045.0,5011.0,3.321,3.324
FALSE POSITIVE,1.120997701,11.243,146.0,66.58,60096.61,3992.0,6720.0,3.373,4.845
FALSE POSITIVE,1.874967748,10.0159,31500.0,378.99,91765.97,4440.0,4588.0,2.232,18.328
CANDIDATE,29.9315174,2.53,353.0,1.58,16.9,517.0,5551.0,4.57,0.809
CANDIDATE,0.602277579,2.38,34.6,0.78,12545.82,2699.0,6510.0,4.256,1.228
FALSE POSITIVE,2.40440112,5.49,27.1,0.42,447.52,1172.0,5433.0,4.55,0.769
FALSE POSITIVE,21.926779,10.05,199.0,1.26,34.52,618.0,5853.0,4.544,0.868
FALSE POSITIVE,25.70600117,10.969,465000.0,67.11,26.55,579.0,5642.0,4.498,0.903
CANDIDATE,27.2173855,3.268,156.0,1.34,46.8,667.0,6263.0,4.404,1.019
FALSE POSITIVE,501.90703,12.43,307.0,1.83,0.99,254.0,6316.0,4.413,1.036
CANDIDATE,6.27651592,1.973,166.0,0.65,18.89,532.0,3914.0,4.748,0.515
FALSE POSITIVE,3.115304946,4.88748,150000.0,61.66,918.39,1404.0,6367.0,4.419,1.087
CANDIDATE,16.214474,4.149,162.0,3.53,587.82,1256.0,6801.0,3.833,2.637
FALSE POSITIVE,12.422524,13.55,33.9,0.86,354.37,1107.0,7225.0,4.281,1.414
FALSE POSITIVE,12.4269264,21.826,127.0,1.66,159.5,906.0,5349.0,4.044,1.505
FALSE POSITIVE,12.4261809,29.09,92.2,1.88,214.85,976.0,5948.0,4.106,1.432
FALSE POSITIVE,0.61810542,6.666,12300.0,39.52,3735.52,1994.0,5371.0,4.403,0.949
FALSE POSITIVE,1.06995136,1.322,54.8,0.9,3730.45,1991.0,5869.0,4.274,1.221
FALSE POSITIVE,2.158398259,8.1633,93000.0,101.02,2649.52,1829.0,5210.0,3.778,1.946
FALSE POSITIVE,359.534371,24.205,5730.0,64333.8,13.7,491.0,5087.0,3.183,5.899
CANDIDATE,0.9951412,5.588,102.0,0.22,15.69,509.0,3325.0,5.364,0.109
FALSE POSITIVE,534.86668,8.19,565.0,4.3,2.74,328.0,6668.0,4.074,1.791
CANDIDATE,43.535891,4.712,577.0,1.86,9.19,444.0,5481.0,4.592,0.778
FALSE POSITIVE,1.39797542,9.06,43.2,0.49,709.8,1316.0,5074.0,4.536,0.761
FALSE POSITIVE,2.2127498,3.054,22.7,0.68,2494.14,1801.0,6195.0,4.106,1.405
FALSE POSITIVE,0.776976021,1.95401,21200.0,48.15,4459.03,2083.0,5999.0,4.423,1.042
FALSE POSITIVE,2.25353739,5.74622,183000.0,96.65,4215.56,2056.0,6951.0,4.119,1.662
FALSE POSITIVE,17.99646148,4.65638,62800.0,114.45,240.38,1004.0,5684.0,3.788,2.249
FALSE POSITIVE,1.386249249,2.99104,47200.0,78.6,4939.8,2137.0,6226.0,4.135,1.594
FALSE POSITIVE,0.53482911,0.996,704.0,0.54,75.82,753.0,3229.0,5.08,0.201
FALSE POSITIVE,0.566799833,5.543,198.0,1.27,3084.6,1900.0,5488.0,4.584,0.789
FALSE POSITIVE,0.566795728,2.79,18.9,0.64,13656.59,2755.0,6130.0,4.151,1.393
FALSE POSITIVE,14.66575978,3.65814,337000.0,67.17,60.89,712.0,5385.0,4.369,1.002
FALSE POSITIVE,0.566780836,4.937,60.9,0.75,5608.62,2204.0,5949.0,4.493,0.962
CANDIDATE,4.7368156,2.84,35.3,0.6,395.05,1137.0,6088.0,4.456,1.011
FALSE POSITIVE,15.44605962,4.5963,331000.0,52.93,57.04,701.0,5838.0,4.529,0.897
FALSE POSITIVE,1.790518325,3.34624,61500.0,32.19,2761.65,1850.0,6586.0,4.319,1.219
CANDIDATE,40.7698541,2.997,240.0,1.87,27.73,585.0,5884.0,4.306,1.21
CANDIDATE,129.222771,7.272,445.0,2.01,1.63,288.0,4934.0,4.515,0.809
FALSE POSITIVE,1.03905082,3.035,43.8,0.87,6581.45,2297.0,6558.0,4.239,1.28
FALSE POSITIVE,0.503201954,0.167,43.0,2.99,37526.28,3550.0,6157.0,3.827,2.306
FALSE POSITIVE,7.140373046,7.07032,205000.0,61.56,388.56,1132.0,5945.0,4.168,1.333
FALSE POSITIVE,53.64708486,19.9499,219000.0,142.04,75.91,753.0,5261.0,3.506,2.943
FALSE POSITIVE,2.496328637,2.73115,20500.0,112.28,6804.42,2317.0,6757.0,3.842,2.615
FALSE POSITIVE,16.31328124,4.45731,71600.0,30.85,73.51,747.0,6008.0,4.44,1.006
FALSE POSITIVE,1.721313779,3.54768,535000.0,83.69,1658.35,1627.0,5960.0,4.371,1.073
CANDIDATE,5.01880305,1.823,98.7,1.08,455.98,1178.0,6220.0,4.398,1.083
FALSE POSITIVE,1.50650745,2.622,27.8,1.13,9242.43,2498.0,6839.0,4.003,2.02
FALSE POSITIVE,8.209514329,4.14104,141000.0,149.52,834.79,1371.0,6258.0,3.882,2.111
FALSE POSITIVE,3.431126546,2.7986,40200.0,47.48,580.05,1251.0,5815.0,4.349,0.969
FALSE POSITIVE,1.583334941,4.4854,177000.0,52.0,1362.14,1548.0,5846.0,4.472,0.953
FALSE POSITIVE,8.429438192,3.94306,456000.0,49.49,27.16,582.0,4268.0,4.602,0.68
CANDIDATE,299.70688,15.39,231.0,1.15,0.75,237.0,5606.0,4.597,0.76
CANDIDATE,14.461834,7.156,80.2,1.05,89.86,785.0,5457.0,4.239,1.196
FALSE POSITIVE,7.9320191,8.18,125.0,1.04,102.05,811.0,5219.0,4.441,0.905
FALSE POSITIVE,1.374249107,5.3181,137000.0,96.85,13078.76,2725.0,7053.0,3.958,2.121
FALSE POSITIVE,8.4804737,6.157,337.0,1.85,176.51,930.0,6092.0,4.471,0.998
FALSE POSITIVE,4.994773558,4.48893,260000.0,62.69,604.21,1264.0,6253.0,4.271,1.181
FALSE POSITIVE,1.105094098,4.38191,731000.0,267.59,47811.67,3771.0,8011.0,3.773,2.927
FALSE POSITIVE,0.8170226,2.974,168000.0,57.56,3416.07,1947.0,5780.0,4.438,1.0
CANDIDATE,4.48538145,2.297,168.0,0.96,202.75,962.0,5654.0,4.607,0.737
FALSE POSITIVE,19.40669392,5.27765,465000.0,57.97,30.05,597.0,5622.0,4.588,0.778
FALSE POSITIVE,7.143708297,5.83451,203000.0,44.78,187.0,943.0,5655.0,4.386,0.992
FALSE POSITIVE,0.952377862,4.0869,2120.0,28.44,2023.36,1713.0,5662.0,4.524,0.863
FALSE POSITIVE,3.521050679,3.5323,4880.0,256.2,8306.9,2434.0,5149.0,3.109,6.619
CANDIDATE,4.84847245,0.874,555.0,1.51,46.85,667.0,4137.0,4.625,0.647
FALSE POSITIVE,1.941635737,2.46683,69800.0,59.71,2109.03,1728.0,6525.0,4.381,1.161
FALSE POSITIVE,0.539445498,2.2821,25300.0,68.65,18153.51,2959.0,6486.0,4.174,1.456
FALSE POSITIVE,20.7106853,42.737,1000.0,89.55,570.64,1246.0,6956.0,3.738,2.888
FALSE POSITIVE,2.521245368,4.24027,418000.0,56.59,560.57,1241.0,5605.0,4.486,0.854
FALSE POSITIVE,2.52122764,2.249,127.0,0.91,453.48,1177.0,5546.0,4.575,0.81
FALSE POSITIVE,2.5212708,2.706,163.0,0.81,238.81,1003.0,5110.0,4.674,0.637
FALSE POSITIVE,8.202869679,7.29811,346000.0,110.46,474.09,1190.0,6060.0,4.059,1.643
CANDIDATE,11.8436119,6.044,199.0,1.41,111.98,830.0,6077.0,4.471,0.999
FALSE POSITIVE,3.442714533,3.36034,60000.0,47.02,423.13,1157.0,5819.0,4.501,0.861
FALSE POSITIVE,475.91706,22.86,967.0,28.22,0.56,221.0,5334.0,4.372,1.004
FALSE POSITIVE,0.858285844,1.799,43.4,0.9,6321.2,2274.0,5945.0,4.196,1.346
CANDIDATE,4.88446644,2.057,221.0,0.84,26.5,579.0,3883.0,4.725,0.517
CANDIDATE,8.9772888,4.72,97.5,1.79,362.75,1113.0,5597.0,3.963,1.699
CANDIDATE,3.03359398,4.026,95.6,1.55,1294.06,1529.0,5557.0,4.037,1.616
CANDIDATE,21.9139549,3.271,584.0,10.39,2.01,303.0,3638.0,4.844,0.42
FALSE POSITIVE,6.238315363,2.501,82.9,0.7,73.27,746.0,4914.0,4.61,0.724
CANDIDATE,9.3888216,4.154,193.0,20.91,202.91,963.0,5846.0,4.278,1.24
FALSE POSITIVE,2.115510941,7.2877,415000.0,191.42,12609.03,2701.0,7563.0,3.883,2.638
FALSE POSITIVE,1.015044104,10.994,158.0,1.98,3627.61,1979.0,5910.0,4.318,1.124
FALSE POSITIVE,3.711013336,3.31024,25000.0,55.69,1003.75,1436.0,6338.0,4.256,1.247
FALSE POSITIVE,2.97606298,4.124,72.2,5.65,11065.06,2615.0,5321.0,3.158,6.669
FALSE POSITIVE,2.97586085,4.513,106.0,0.85,392.05,1135.0,5481.0,4.508,0.835
FALSE POSITIVE,14.65801395,3.03316,130000.0,121.59,126.35,855.0,5146.0,3.986,1.626
FALSE POSITIVE,18.83948744,5.62797,183000.0,45.2,68.54,734.0,6208.0,4.454,1.024
FALSE POSITIVE,0.555973803,1.271,75.3,1.9,20544.64,3049.0,5445.0,3.776,2.117
FALSE POSITIVE,4.426344495,5.84235,276000.0,78.3,709.74,1316.0,6228.0,4.277,1.226
FALSE POSITIVE,0.957823876,3.7232,105000.0,110.91,11612.14,2649.0,5908.0,3.865,2.033
FALSE POSITIVE,5.024768971,3.82433,53000.0,42.15,425.9,1159.0,6322.0,4.444,0.989
FALSE POSITIVE,30.96021667,15.4308,340000.0,62.08,18.3,527.0,5291.0,4.423,0.926
FALSE POSITIVE,2.470283788,7.8391,194000.0,157.82,11792.22,2657.0,7823.0,3.885,2.675
FALSE POSITIVE,1.23516416,4.713,64.6,0.92,2861.14,1866.0,6249.0,4.428,1.076
FALSE POSITIVE,1.23513471,5.44,42.8,0.7,2172.96,1743.0,5930.0,4.436,0.997
FALSE POSITIVE,0.8903331,2.643,134.0,20.96,251387.46,5714.0,4981.0,2.437,18.374
FALSE POSITIVE,20.00024281,5.0042,13100.0,21.57,73.09,746.0,6373.0,4.438,1.047
FALSE POSITIVE,10.21712165,4.35647,205000.0,81.1,230.53,994.0,5931.0,4.196,1.349
FALSE POSITIVE,0.618060842,1.892,25.1,0.51,2791.09,1854.0,5339.0,4.503,0.793
FALSE POSITIVE,0.759764419,5.72501,393000.0,138.54,12833.03,2715.0,5807.0,3.93,1.909
CANDIDATE,2.6528082,2.297,153.0,1.17,633.57,1280.0,5778.0,4.48,0.935
FALSE POSITIVE,21.53926924,5.32432,144000.0,53.0,48.89,674.0,6136.0,4.487,0.933
FALSE POSITIVE,5.270733213,2.7822,294000.0,37.93,54.59,693.0,4348.0,4.601,0.678
CANDIDATE,2.43135542,1.401,124.0,1.07,965.4,1422.0,6231.0,4.488,0.955
FALSE POSITIVE,12.4232158,17.67,262.0,1.3,51.91,685.0,5497.0,4.577,0.809
FALSE POSITIVE,4.3206933,50.68,148.0,1.66,499.09,1205.0,6225.0,4.45,1.031
FALSE POSITIVE,16.48679636,7.06797,48900.0,46.92,290.46,1053.0,6020.0,3.86,2.097
FALSE POSITIVE,5.7768734,5.762,71.0,3.13,905.0,1399.0,5473.0,3.796,2.162
FALSE POSITIVE,20.14880771,8.52557,527000.0,68.52,37.55,631.0,5547.0,4.447,0.918
FALSE POSITIVE,0.687772143,2.56725,40400.0,46.27,4569.67,2097.0,5885.0,4.413,0.933
FALSE POSITIVE,0.843651274,2.80468,305000.0,39.98,1371.12,1553.0,5220.0,4.578,0.695
FALSE POSITIVE,1.142946648,3.40234,413000.0,43.5,660.96,1293.0,5058.0,4.651,0.608
FALSE POSITIVE,7.217010987,4.4215,78700.0,89.71,341.36,1096.0,6047.0,4.246,1.211
FALSE POSITIVE,9.72869627,5.628,252.0,42.47,379.75,1126.0,6881.0,4.301,1.351
FALSE POSITIVE,0.566791802,2.2,49.3,0.66,4113.39,2040.0,5691.0,4.544,0.887
FALSE POSITIVE,2.245738777,8.61629,483000.0,99.05,2156.25,1737.0,6508.0,4.287,1.312
FALSE POSITIVE,2.24572117,3.88,48.2,0.74,1131.64,1479.0,6158.0,4.455,1.026
FALSE POSITIVE,0.566801906,1.626,89.7,0.55,774.11,1344.0,4208.0,4.662,0.583
FALSE POSITIVE,2.316171991,4.03025,251000.0,49.53,651.03,1288.0,5932.0,4.58,0.795
CANDIDATE,12.54474243,1.24,263.0,1.88,117.9,840.0,5767.0,4.316,1.159
FALSE POSITIVE,0.566810701,6.19,200.0,1.49,3220.92,1921.0,5593.0,4.584,0.752
FALSE POSITIVE,0.566813319,3.752,129.0,23.19,6742.52,2313.0,6108.0,4.466,1.03
FALSE POSITIVE,28.78725751,13.953,49600.0,91.26,210.02,971.0,5154.0,3.461,3.981
FALSE POSITIVE,0.835315046,2.45449,16900.0,30.54,1160.98,1490.0,5009.0,4.584,0.69
CANDIDATE,3.07551068,1.683,46.1,0.84,879.95,1389.0,5763.0,4.256,1.242
FALSE POSITIVE,26.0164225,4.1768,41100.0,61.04,76.63,755.0,6287.0,4.231,1.28
CANDIDATE,6.29340543,3.024,96.4,1.08,312.61,1072.0,6214.0,4.442,1.076
FALSE POSITIVE,593.19521,25.65,227.0,1.63,0.71,234.0,6103.0,4.391,1.03
FALSE POSITIVE,0.706430188,1.301,50.8,0.41,1116.9,1473.0,5037.0,4.689,0.568
CANDIDATE,7.7021729,3.987,74.6,0.85,147.24,888.0,5618.0,4.449,0.969
FALSE POSITIVE,0.78430061,2.952,255.0,1.14,1416.91,1566.0,5176.0,4.589,0.681
FALSE POSITIVE,2.665875491,7.59461,161000.0,67.43,1199.89,1502.0,6234.0,4.351,1.159
FALSE POSITIVE,2.6658312,5.771,40.8,0.99,1807.48,1663.0,6276.0,4.17,1.353
FALSE POSITIVE,1.5765874,15.18,29.2,15.68,17781.51,2946.0,6742.0,3.688,3.138
CANDIDATE,2.52557582,2.32,35.4,0.62,818.81,1364.0,5821.0,4.421,1.036
CANDIDATE,8.2927558,4.784,103.0,1.01,174.36,927.0,6146.0,4.497,0.943
CANDIDATE,22.786522,2.197,228.0,1.45,45.26,661.0,6146.0,4.497,0.943
FALSE POSITIVE,28.02789136,17.3269,243000.0,31.3,8.86,440.0,5231.0,4.721,0.544
FALSE POSITIVE,2.028512246,5.00309,122000.0,50.28,1333.24,1542.0,6105.0,4.412,1.025
FALSE POSITIVE,1.33256167,3.743,59.5,0.63,727.84,1326.0,4895.0,4.502,0.828
FALSE POSITIVE,1.332567821,3.4844,31.0,0.96,7802.17,2395.0,6600.0,4.047,1.681
FALSE POSITIVE,1.332545609,3.997,278.0,28.37,157611.61,5080.0,5154.0,2.435,16.486
FALSE POSITIVE,1.33256256,3.088,175.0,16.03,99175.88,4529.0,4601.0,2.321,12.581
FALSE POSITIVE,1.33258981,3.987,78.4,0.67,832.33,1369.0,5309.0,4.595,0.763
FALSE POSITIVE,1.33258375,4.081,60.9,0.84,2096.92,1727.0,6108.0,4.471,0.997
FALSE POSITIVE,8.9648813,61.23,455.0,28.97,276.3,1040.0,6543.0,4.382,1.159
CANDIDATE,1.284241817,1.965,167.0,1.18,1643.57,1623.0,5849.0,4.517,0.919
FALSE POSITIVE,2.161583501,4.0537,50200.0,29.61,1741.01,1646.0,5888.0,4.167,1.219
CANDIDATE,8.7396758,3.866,1430.0,3.29,26.17,577.0,4406.0,4.643,0.628
FALSE POSITIVE,0.535493486,2.57,54.0,1.42,24045.87,3181.0,6328.0,4.035,1.864
CANDIDATE,15.9474242,1.127,192.0,1.21,47.65,670.0,5472.0,4.44,0.877
FALSE POSITIVE,24.26168383,7.1617,192000.0,58.48,44.55,659.0,6151.0,4.473,0.983
FALSE POSITIVE,32.5325215,13.3991,83500.0,24.35,19.39,535.0,5845.0,4.558,0.838
CANDIDATE,50.0122,3.426,210.0,1.2,8.23,432.0,5357.0,4.503,0.814
FALSE POSITIVE,4.627775175,3.4079,5680.0,32.62,275.68,1039.0,5845.0,4.541,0.874
FALSE POSITIVE,28.7850347,2.102,103.0,2.5,229.66,993.0,6581.0,3.824,2.42
CANDIDATE,5.60682001,2.714,151.0,1.04,186.43,942.0,5699.0,4.553,0.853
FALSE POSITIVE,6.096030635,18.4531,902000.0,406.97,3246.2,1925.0,7598.0,3.867,2.692
FALSE POSITIVE,31.95303877,8.0461,17700.0,47.96,131.55,864.0,5524.0,3.693,2.734
FALSE POSITIVE,5.9371708,4.954,157.0,1.17,188.41,945.0,5475.0,4.426,0.923
FALSE POSITIVE,0.577844035,4.291,320.0,18.93,3647.63,1980.0,5693.0,4.57,0.816
FALSE POSITIVE,2.630090609,13.6817,517000.0,83.5,1371.02,1551.0,6315.0,4.292,1.108
FALSE POSITIVE,43.20459678,15.0402,202000.0,43.15,17.15,519.0,6003.0,4.507,0.932
FALSE POSITIVE,1.75147897,7.89,76.7,1.8,7086.5,2340.0,6823.0,4.04,2.037
CANDIDATE,3.17796408,0.542,47.7,0.74,270.25,1034.0,5061.0,4.488,0.841
CANDIDATE,3.66520844,3.308,65.8,0.82,439.57,1168.0,5579.0,4.389,1.029
CANDIDATE,3.05293416,2.155,228.0,1.18,284.82,1047.0,5311.0,4.588,0.788
CANDIDATE,12.834857,2.092,294.0,1.73,76.96,755.0,5492.0,4.389,1.016
CANDIDATE,36.2530992,4.73,152.0,1.43,27.17,582.0,6002.0,4.424,1.081
CANDIDATE,4.02321842,2.162,81.2,0.48,73.5,747.0,4671.0,4.721,0.528
CANDIDATE,7.5017934,4.271,135.0,1.32,283.25,1046.0,6321.0,4.417,1.125
CANDIDATE,0.912351255,1.072,112.0,1.46,2705.58,1840.0,5481.0,4.369,1.036
CANDIDATE,12.4701111,3.616,89.7,2.06,313.87,1074.0,5623.0,3.877,2.109
FALSE POSITIVE,3.495457889,6.9796,115000.0,84.49,4186.71,2051.0,8529.0,4.249,1.558
CANDIDATE,5.8229815,2.8,282.0,1.36,165.12,914.0,5704.0,4.575,0.804
FALSE POSITIVE,4.01668015,2.2828,38000.0,22.11,252.13,1016.0,5448.0,4.497,0.794
FALSE POSITIVE,1.89134156,5.891,68.4,0.99,1856.23,1673.0,6387.0,4.41,1.105
FALSE POSITIVE,2.881100027,9.43866,663000.0,446.29,17809.19,2946.0,8104.0,3.675,3.369
FALSE POSITIVE,0.806277023,7.275,70.8,0.89,4119.09,2046.0,6122.0,4.471,0.996
FALSE POSITIVE,0.513482156,2.732,91.6,0.83,4335.56,2072.0,5495.0,4.495,0.882
FALSE POSITIVE,225.66716,16.6,343.0,1.94,2.82,331.0,6363.0,4.444,1.035
FALSE POSITIVE,4.24748886,3.053,121.0,1.01,319.94,1079.0,5807.0,4.524,0.922
FALSE POSITIVE,1.000012952,1.221,36.0,2.12,15781.19,2858.0,5176.0,3.534,3.605
FALSE POSITIVE,0.878803439,2.74503,411000.0,51.97,775.9,1347.0,4524.0,4.566,0.737
FALSE POSITIVE,1.560158562,3.4248,240000.0,45.91,530.79,1223.0,4926.0,4.548,0.749
FALSE POSITIVE,34.18830271,3.01179,118000.0,74.5,44.91,660.0,5757.0,4.134,1.345
FALSE POSITIVE,8.65303996,1.091,497.0,1.88,80.51,764.0,5301.0,4.528,0.84
FALSE POSITIVE,8.65311903,1.273,207.0,0.85,13.95,493.0,3929.0,4.705,0.55
FALSE POSITIVE,12.4253812,19.781,115.0,1.14,108.46,823.0,5925.0,4.412,1.066
FALSE POSITIVE,12.42555999,28.083,2960.0,4.72,30.49,599.0,4922.0,4.576,0.704
FALSE POSITIVE,12.4257442,29.122,936.0,8.43,1369.63,1551.0,8691.0,4.072,2.193
FALSE POSITIVE,12.4254241,24.98,379.0,2.17,76.9,755.0,5853.0,4.529,0.895
FALSE POSITIVE,2.991884392,7.5583,124000.0,40.11,1154.88,1486.0,6596.0,4.4,1.094
FALSE POSITIVE,1.795273026,7.3232,125000.0,55.26,1714.88,1642.0,6363.0,4.456,1.012
FALSE POSITIVE,0.755109271,2.619,23.2,0.47,3494.52,1961.0,5606.0,4.39,0.962
