Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
1,3.553831111,3.1029,192,1.62,658.37,1292,6015,4.37,1.081
1,1.6783263,2.5123,146,1.57,1797.15,1659,6015,4.37,1.081
1,5.65378163,1.9483,367,1.82,256.14,1020,5988,4.507,0.934
1,5.99185827,1.7215,186,2.75,796.76,1355,6157,4.049,1.695
1,120.0183551,11.637,886,4.54,11.84,473,6469,4.253,1.467
1,14.30517579,4.535,863,3.05,54.59,693,5741,4.555,0.846
1,9.18189122,4.343,364,2.17,98.61,804,5741,4.555,0.846
1,2.64622742,1.407,156,0.99,324.38,1082,5167,4.555,0.787
1,2.935362067,1.5043,1050,3.15,258.48,1022,4922,4.505,0.823
1,13.53953595,4.389,134,2.32,320.19,1079,6109,3.985,1.997
1,22.7082375,3.503,299,1.72,49.67,677,6170,4.472,0.992
1,7.97033985,2.6675,491,1.81,116.77,839,5774,4.567,0.818
0,5.33459393,2.642,226,0.79,36.55,627,4275,4.704,0.533
1,8.49640437,2.2128,834,2.14,57.43,702,5093,4.586,0.709
1,66.1843646,5.155,561,2.72,8.57,436,5640,4.447,0.978
1,2.032318856,1.1596,288,1.12,247.21,1011,4670,4.635,0.682
1,3.62275506,2.7868,181,1.62,683.84,1304,5794,4.282,1.216
1,2.892216772,1.3596,361,1.31,93.66,794,4229,4.655,0.615
1,187.746606,5.885,1580,2.95,1.2,267,5303,4.55,0.753
1,2.543063763,2.8473,152,1.26,716.3,1319,5579,4.389,1.029
1,3.177414601,1.5262,1130,2.65,233.26,997,5303,4.63,0.708
1,2.168451063,1.458,467,2.41,1389.18,1558,6153,4.382,1.109
1,37.8154157,4.662,286,1.21,6.09,401,4856,4.624,0.705
1,53.5783052,5.194,225,1.16,3.82,357,4856,4.624,0.705
1,6.69332825,2.311,782,2.44,32.54,609,4245,4.641,0.637
1,33.1362861,4.163,825,2.05,3.86,357,4245,4.641,0.637
1,7.72513619,2.042,382,1.71,26.91,581,4245,4.641,0.637
1,10.71253475,2.7186,1200,2.02,13.09,485,4175,4.715,0.544
1,32.5635249,5.418,578,2.05,13.63,490,5225,4.505,0.859
1,12.19140405,1.8832,666,2.46,80.01,763,5516,4.399,0.967
1,6.11784972,3.458,60.5,1.05,509.24,1211,6226,4.247,1.333
1,3.97599629,2.2029,206,1.11,181.47,936,5143,4.561,0.778
1,7.68478504,2.447,274,1.47,112.06,830,5344,4.469,0.907
0,0.990516282,2.019,102,3.52,15469.83,2841,5975,3.755,2.399
1,15.0447098,5.823,97.9,1.51,177.24,931,5798,4.025,1.525
1,29.0726293,2.516,440,2.32,33.69,614,5799,4.37,1.042
1,1.118547814,1.5534,235,0.98,447.97,1174,4496,4.65,0.658
1,6.42199919,2.6192,162,1.25,236.21,1000,5985,4.468,0.981
1,9.75374033,2.348,431,1.87,103.3,813,5806,4.528,0.899
1,81.3153052,5.807,716,2.55,5.64,393,5325,4.39,0.975
1,51.3283527,9.357,692,3.06,21.06,546,6119,4.353,1.119
1,19.7919389,3.787,384,2.58,69.48,736,6285,4.441,1.039
1,26.8475962,10.068,254,3.2,96.89,800,5508,3.897,1.988
1,62.8917493,6.831,791,2.5,5.13,384,5052,4.48,0.855
1,14.87149773,2.4076,945,1.59,5.51,391,3825,4.749,0.524
1,2.732767897,1.1102,613,1.42,52.68,687,3825,4.749,0.524
0,119.8401019,3.6796,5450,26.96,1,255,4602,4.637,0.675
1,9.61375316,4.654,798,3.27,177.26,931,5997,4.364,1.11
1,6.6254781,2.358,122,0.9,111.18,828,5211,4.5,0.832
1,29.9685917,6.678,310,1.91,40.76,644,6249,4.428,1.076
1,33.2407985,4.675,342,1.51,13.17,486,5382,4.571,0.827
0,2.97600846,4.274,103,2.27,3034.68,1892,6208,3.898,2.088
1,15.18727049,4.509,293,1.94,91.56,789,6136,4.414,1.005
1,28.6853212,6.307,689,2.69,21.09,547,5726,4.559,0.838
1,0.588001053,1.1451,297,0.99,473.45,1188,3814,4.687,0.57
1,85.7357202,7.625,748,2.94,9.54,448,6096,4.397,1.077
1,1.078389713,1.3394,301,1.98,1817.38,1667,5325,4.384,0.985
1,5.03728033,2.0619,76.3,1.55,720.22,1321,6387,4.271,1.381
1,3.289726319,2.3274,235,1.37,367.18,1116,5463,4.492,0.91
1,7.18644594,1.4972,402,2.19,129.48,860,5463,4.492,0.91
1,15.94248453,3.4894,1090,2.62,34.06,616,5376,4.576,0.806
1,41.0081117,4.376,1000,2.64,7.72,425,5303,4.63,0.708
1,11.55562042,1.6758,442,2.11,57.75,703,5420,4.555,0.85
1,12.2885046,2.807,342,3.22,164.61,913,5109,3.96,1.671
1,17.13263125,3.0555,850,2.31,32.91,611,5477,4.578,0.794
1,19.0231361,3.431,402,2.04,41.5,647,5569,4.459,0.954
1,4.57948235,3.106,207,1.35,276.82,1040,5569,4.459,0.954
1,1.003931703,1.4361,491,1.6,962.58,1419,4949,4.552,0.741
0,0.614083885,0.9817,390,2.55,10827.22,2603,6521,4.352,1.276
1,55.8224775,5.457,880,2.13,4.85,379,5162,4.611,0.736
1,1.34145255,7.502,26.6,1.31,19568.74,3015,7495,3.926,2.389
1,6.11010439,2.314,59.7,0.93,378.84,1125,6213,4.387,1.195
1,4.286866229,4.4726,1320,4.14,517.66,1217,6228,4.441,1.049
1,10.27380957,3.252,353,1.68,96.27,799,5806,4.528,0.899
1,13.39155154,3.391,48.9,1.58,459.23,1180,6197,3.837,2.188
1,5.62904396,3.7295,39.5,1.39,1459.41,1576,6197,3.837,2.188
1,8.2562857,2.0378,37.3,1.49,874.56,1387,6197,3.837,2.188
1,12.33087921,3.0664,872,2.34,47.99,671,5376,4.576,0.806
1,4.421566535,2.1229,684,2.19,66.94,729,4299,4.604,0.697
1,15.72585941,3.8284,1310,2.69,31.13,602,5332,4.597,0.755
1,1.252753881,2.1472,200,2.44,5545.35,2199,5907,4.041,1.705
1,13.36019864,2.788,700,1.84,17.3,520,4500,4.638,0.688
1,76.957056,9.551,367,2.09,9.81,451,5878,4.363,1.041
1,14.97974335,4.126,1210,3.79,34.95,620,5062,4.481,0.853
1,6.7445683,3.813,86.6,0.86,220.68,983,6106,4.496,0.923
1,33.35859852,2.286,1830,4.44,10.46,459,5009,4.515,0.799
1,8.84784273,2.0572,460,1.15,12.48,479,3867,4.718,0.552
1,9.98970266,3.7,988,2.48,58.26,705,5265,4.58,0.81
1,5.63252508,2.1448,634,2.04,119.75,844,5216,4.58,0.804
1,1.442592305,2.9698,166,2.67,12557.23,2700,7216,3.983,2.043
1,14.17222858,2.6297,247,2.39,137.33,873,5845,4.2,1.314
1,4.92031063,4.046,81,1.18,562.99,1242,5845,4.2,1.314
1,56.4931698,8.704,412,4.43,50.79,681,6160,3.976,2.046
1,13.82142084,3.985,765,2.2,23.15,560,4983,4.66,0.651
0,2.30367952,3.0898,136,1.3,866.21,1384,6191,4.546,0.865
1,5.78387049,1.3966,413,2.07,288.69,1051,6063,4.476,1.012
1,11.08507658,1.751,772,2.5,46.17,665,5080,4.538,0.793
1,0.571038347,1.1267,242,1.65,3069.59,1897,5132,4.457,0.886
1,8.77425786,2.2245,240,1.75,83.63,771,5146,4.445,0.905
1,4.51005082,2.1533,295,1.74,301.74,1063,5362,4.352,1.032
1,37.6468519,6.344,427,5.37,90.85,787,5443,3.74,2.652
1,29.4557841,3.451,534,2.19,30.3,598,6036,4.491,0.949
1,12.46600444,5.0066,2230,5.65,152.76,897,6038,4.284,1.191
1,2.361724472,1.2167,587,1.53,170.59,922,4478,4.615,0.651
1,34.7630543,4.309,294,1.75,22.23,554,5670,4.387,0.95
1,20.0545282,7.173,305,2.63,76.97,755,6056,4.332,1.209
1,3.17059731,1.6686,325,1.69,321.28,1080,5431,4.563,0.843
1,27.0142622,5.385,288,2,49.65,677,5949,4.303,1.184
1,12.50945798,3.479,155,1.54,138.54,875,5949,4.303,1.184
1,26.0203329,4.965,1160,4.53,49.09,675,5624,4.218,1.244
1,0.769854899,1.0243,110,0.93,1756.8,1650,5173,4.55,0.822
1,6.89226333,2.4921,214,2.13,422.14,1156,5862,4.148,1.463
1,8.07127043,2.393,318,1.53,126.94,856,5766,4.517,0.853
1,11.01819178,4.635,546,2.64,117.97,840,6075,4.486,0.969
1,30.9505927,5.394,301,1.51,7.91,428,4983,4.66,0.651
1,6.3143447,2.796,191,1.34,247.53,1012,6075,4.486,0.969
1,78.7327023,5.041,496,7.76,79.13,761,6715,3.754,2.763
0,3.979867514,2.3607,908,26.5,446.89,1173,6032,4.485,0.973
1,42.3375799,4.924,355,1.45,2.21,311,4132,4.682,0.581
1,23.3593589,5.389,570,2.98,51.68,684,6244,4.46,1.009
1,9.69310837,2.734,1130,2.12,32.4,609,4818,4.639,0.618
0,24.2598301,3.897,1540,25.42,21.13,547,5485,4.574,0.805
0,116.5214317,5.577,772,44.41,10.33,457,6056,4.179,1.411
1,0.813166357,1.4122,174,1.14,1945.44,1693,5237,4.5,0.887
1,10.86062378,2.2874,190,2.09,356.24,1108,6455,4.125,1.496
1,24.08632177,2.236,1040,2.78,14.78,500,4973,4.537,0.768
1,1.834277283,1.7499,287,1.64,1068.36,1459,5751,4.458,0.958
0,17.40208965,3.745,617,16.37,7.49,422,4098,4.662,0.615
1,37.9456138,4.093,1030,2.79,16.61,515,5861,4.546,0.865
0,1.141877248,4.33931,309000,88.62,5358.79,2184,6158,4.152,1.368
0,5.77675928,6.789,3520,32.77,195.79,954,5544,4.435,0.875
1,24.1738244,3.056,533,2.21,29.69,595,5468,4.427,0.968
1,5.186737262,0.8023,713,2.4,129.37,860,5230,4.594,0.777
1,1.151244686,1.272,270,40.32,2253.09,1756,6086,4.511,0.921
1,1.217000383,1.3285,460,1.58,707.61,1314,4859,4.545,0.757
1,13.6823798,4.153,180,1.43,97.74,802,6102,4.457,1.026
1,2.42088277,2.812,223,2.27,1615.12,1616,5583,4.077,1.53
1,8.79618433,3.3781,286,1.77,183.26,938,6142,4.456,1.046
1,16.85592593,2.309,872,1.7,6.52,408,3967,4.674,0.587
1,14.36270451,4.564,349,2.31,167.88,918,6643,4.357,1.216
1,69.8956789,5.276,548,3.04,8.99,442,5390,4.303,1.104
1,6.24667547,11.261,397,14.93,3095.83,1902,4604,2.936,6.221
1,2.344512589,1.4116,58.9,0.97,1106.25,1471,5821,4.328,1.132
1,5.766165573,3.8314,365,2.27,426.48,1159,6038,4.284,1.191
1,18.3027235,8.262,187,2.72,156.71,902,5528,3.892,1.839
1,2.888904439,1.6043,402,1.68,215.06,976,4895,4.589,0.759
1,17.14648756,4.2354,440,3.64,102.24,811,5559,4.127,1.412
1,16.09227518,2.1072,129,0.98,15.15,503,4657,4.641,0.67
1,38.103908,3.837,961,4.08,10.22,456,5250,4.522,0.771
1,62.7843981,4.81,325,2.28,18.7,530,6053,4.279,1.26
1,91.500873,4.842,705,1.82,2.18,310,5051,4.628,0.706
1,44.2993483,4.298,798,2.68,10.85,463,5316,4.459,0.915
1,3.13877646,1.6663,174,0.97,257.32,1022,5242,4.556,0.722
1,5.24242029,6.413,335,3.86,825,1367,5383,3.824,1.829
1,35.9682692,2.839,270,2.95,48.68,674,5883,4.149,1.529
1,25.3690868,4.746,110,1.67,76.9,755,6126,4.224,1.406
1,6.89213244,1.725,82,1.35,454.45,1177,6164,4.227,1.446
1,42.3006282,4.372,508,2.54,22.94,558,5852,4.353,1.129
0,0.838597429,1.68668,2480,44.67,6353.25,2278,6366,4.352,1.236
1,55.1866213,9.133,376,2.47,24.56,568,6178,4.269,1.267
0,1.728528176,3.682,198,5.07,12977.86,2720,6153,3.597,3.279
1,14.97436238,2.4461,265,1.28,37.53,631,5311,4.532,0.8
1,3.97076603,1.814,349,1.6,198.43,958,5178,4.521,0.778
1,2.352273912,1.7389,319,1.29,255.03,1019,4816,4.608,0.748
0,22.0425953,61.2018,348,28.78,78.85,760,5974,4.216,1.26
1,23.34036251,2.054,615,2.21,30.94,601,5530,4.425,0.892
1,37.8034121,4.641,678,2.95,10.57,460,5329,4.572,0.819
1,15.03366411,3.272,375,1.7,47.32,669,5523,4.526,0.891
1,131.485184,5.294,558,3.03,6.08,400,5765,4.236,1.242
1,16.2908527,3.176,44.1,0.52,35.48,622,5425,4.549,0.797
1,106.247882,13.78,397,2.01,4.75,377,5679,4.435,0.972
1,8.508333104,3.4559,647,2.6,161.66,909,5767,4.396,1.03
1,12.94123564,4.636,329,1.7,94.29,795,6119,4.497,0.938
1,5.349791,4.279,88.8,1.29,422.79,1156,6074,4.368,1.183
1,147.281212,7.375,453,2.28,3.69,353,5708,4.365,1.054
1,5.26211833,3.244,195,1.95,436.61,1166,5587,4.188,1.309
1,12.1628195,2.3161,306,3.14,142.77,882,5587,4.188,1.309
1,23.5541012,7.3,95.2,2.33,859.63,1381,9565,4.088,2.286
1,41.6977582,5.513,685,2.26,13.45,488,5730,4.545,0.87
1,4.79029482,2.7219,142,1.01,183.02,938,5412,4.562,0.843
1,38.6715843,5.532,599,2.45,15.03,502,5432,4.42,0.913
1,8.32651854,5.483,268,1.8,182.69,938,6057,4.45,1
1,5.53533152,2.793,261,1.75,292.33,1054,5588,4.331,1.1
1,16.7261969,2.708,195,1.56,66.83,729,5588,4.331,1.1
1,21.58752788,4.4968,337,2.18,73.42,747,6038,4.284,1.191
1,3.757294695,0.9269,273,1.23,139.89,877,4901,4.618,0.716
1,3.2828024,3.2532,143,1.79,1093.39,1467,5640,4.087,1.515
1,4.64495172,3.366,147,1.38,504.23,1209,6047,4.343,1.129
1,16.6671415,3.526,175,0.7,11.47,469,4729,4.726,0.525
1,16.48686712,1.431,988,27.45,78.99,760,6090,4.447,1.071
1,2.685054445,1.0473,253,1.46,395.08,1137,5266,4.484,0.829
1,16.8600805,5.557,273,1.71,80.9,765,6205,4.419,0.973
1,1.54320541,2.5779,91.2,1.23,2636.85,1827,5866,4.2,1.282
1,49.5004725,5.772,965,2.49,6.2,402,4954,4.5,0.828
1,6.47539108,2.7048,531,1.92,93.41,793,4954,4.5,0.828
1,16.85825609,2.0728,760,2.51,26.05,576,4954,4.5,0.828
0,3.132604547,3.6337,9970,48.73,1028.81,1444,6248,4.328,1.181
1,2.949029106,2.0311,358,1.48,263.92,1027,4983,4.512,0.807
1,37.8658964,4.782,395,2.01,20.61,543,5757,4.431,1.017
1,8.30865307,3.2747,836,2.42,73.53,747,5022,4.485,0.849
1,11.93205399,6.205,179,1.83,158.22,905,5711,4.221,1.391
1,7.54235832,4.73,133,1.59,292.19,1054,5711,4.221,1.391
1,5.02818253,3.526,181,2.03,620,1272,5640,4.087,1.515
1,1.897828815,2.7114,132,1.73,2278.95,1761,5640,4.087,1.515
1,10.62788695,4.576,327,1.87,136.34,872,6082,4.445,1.014
1,34.135676,9.12,622,13.98,1281.86,1526,7818,3.365,5.555
1,1.104462494,1.0458,469,1.6,898.79,1397,5002,4.543,0.753
1,4.89336495,3.485,138,1.6,842.45,1374,6688,4.304,1.347
1,11.17392077,3.307,325,1.64,94.84,796,5911,4.519,0.914
1,31.0325991,3.476,737,2.64,23.41,561,5841,4.52,0.931
0,0.512407185,1.0579,329,1.03,583.45,1255,3862,4.69,0.563
0,4.150297119,1.2058,593,3.03,218.44,981,5290,4.519,0.858
1,5.89661966,3.154,144,1.28,237.1,1000,5392,4.314,1.087
1,33.4178173,4.645,1170,3.13,9.56,448,5136,4.607,0.744
1,2.053341891,2.596,65.5,1.44,2154.14,1737,6084,4.204,1.358
1,56.7769831,6.864,884,3.21,13.74,491,6063,4.476,1.012
1,18.78429232,3.1136,1010,2.14,8.3,433,4243,4.637,0.641
1,3.61460279,3.227,64.8,1.14,776.7,1347,5711,4.221,1.391
1,13.15140223,5.439,97.8,1.87,243.84,1008,6154,4.12,1.636
1,18.5084526,6.596,759,29.33,51.32,683,5942,4.506,0.938
0,7.47763833,2.5693,110,2.05,776.56,1346,5957,3.849,1.953
1,42.1918331,7.083,489,2.35,18.08,526,5520,4.339,1.08
1,3.73090026,2.9095,191,1.48,383.51,1128,5709,4.489,0.95
1,86.130534,3.321,285,1.47,5.55,391,5830,4.54,0.876
1,2.787874175,2.0348,197,2.33,993.06,1432,4827,3.942,1.727
1,37.9962369,6.7751,404,2.39,34.55,618,6038,4.284,1.191
1,8.46354384,1.4078,792,2.51,99.37,805,5427,4.495,0.887
1,17.23232894,4.5568,510,2.79,105.47,817,6086,4.274,1.216
1,28.5057217,6.324,756,2.55,22.43,555,5712,4.534,0.87
1,53.5991459,6.811,523,2.49,18.54,529,6319,4.447,1.032
1,16.4581861,1.9637,436,1.82,40.61,644,5475,4.521,0.884
1,176.331289,13.89,110,2.38,15.4,505,6146,3.8,2.251
1,0.693842661,1.6197,49.3,0.83,5182.78,2161,5457,4.239,1.196
1,83.4887405,6.21,955,2.95,6.76,411,5910,4.505,0.94
1,34.0607677,2.471,819,2.96,22.32,554,5910,4.505,0.94
1,6.2141496,10.141,183,4.27,1216.48,1506,5295,3.617,3.152
1,31.5888979,3.438,361,2.59,51.02,682,5866,4.175,1.367
1,59.9809868,7.588,282,2.81,24.58,568,6103,4.202,1.383
1,25.7457957,7.073,140,1.73,75.97,753,6103,4.202,1.383
1,11.92979348,6.152,709,2.43,83.04,770,5831,4.517,0.921
1,17.65737838,3.509,2160,2.45,3.55,350,3745,4.784,0.47
1,4.3394569,2.3652,337,2.11,300.07,1061,5330,4.366,1.013
1,2.852348262,0.7051,1400,1.66,34.95,621,3731,4.83,0.433
1,65.6480892,5.746,589,3.93,13.04,485,5565,4.251,1.246
0,102.653705,53.5887,687,39.16,23.66,562,6711,4.097,1.698
1,14.83340944,3.927,783,2.54,54.74,694,5570,4.471,0.904
0,0.987338654,2.591,26.5,0.98,11973.87,2669,6258,3.939,1.896
1,101.1323475,4.366,1500,3.87,4.91,380,5492,4.389,1.016
0,1.811460943,5.065,429,2.83,1224.37,1508,5700,4.382,1.008
1,16.07673148,2.205,488,2.14,64.75,724,5957,4.498,0.971
1,18.87058705,3.4701,588,2.67,56.97,701,6103,4.496,0.949
1,22.1334224,2.049,655,1.76,15.65,507,5165,4.633,0.702
1,17.1369408,6.416,362,2.05,85.15,775,6218,4.421,1.077
1,26.6951944,4.576,133,1.4,58.81,706,6086,4.274,1.216
1,7.72085047,1.8264,267,2.53,257.14,1021,5887,4.29,1.177
1,6.312508525,2.7455,1290,2,25.94,575,4090,4.696,0.571
1,4.19577385,2.1557,874,3.02,283.78,1047,5229,4.378,1.005
1,7.1329472,4.368,145,1.64,349.21,1102,5862,4.194,1.307
1,8.91901228,4.141,181,1.84,258.92,1023,5862,4.194,1.307
1,4.5620407,2.8521,81.6,2.82,1306.97,1533,5343,3.764,2.506
1,7.5966998,3.667,128,1.32,204.34,964,5716,4.343,1.091
0,2.392630668,1.3705,102,1.33,955.41,1418,5716,4.343,1.091
1,17.6700291,6.693,348,2.89,86.37,778,5795,4.265,1.247
1,108.593113,7.989,338,1.68,4.64,374,5678,4.409,0.921
1,19.9865916,4.391,648,4.22,63.67,720,5500,4.218,1.238
1,12.12580644,3.289,328,2.5,123.78,851,5500,4.218,1.238
1,76.421501,7.218,578,2.81,10.11,455,5561,4.263,1.19
1,56.2590881,8.114,349,2.22,20.49,543,6038,4.284,1.191
1,1.646801683,1.1966,284,0.86,99.8,806,3810,4.753,0.513
1,3.78861833,2.808,143,1.23,424.17,1158,5560,4.379,1.04
1,10.45839865,3.154,307,1.25,32.45,609,4641,4.557,0.747
1,21.1033014,2.059,193,1.56,62.99,718,6000,4.363,1.126
1,95.6114617,7.489,487,2.37,7.45,421,6002,4.424,1.081
1,1.204686597,0.823,233,1.55,2026.81,1711,5780,4.438,1
1,11.8984948,3.015,131,1.69,176.27,929,5862,4.194,1.307
1,23.1274171,4.901,157,1.44,46.89,667,5865,4.393,1.066
1,5.132486123,1.4575,908,1.69,27.41,584,3879,4.707,0.578
1,8.77997349,3.2201,756,2.12,61.24,713,5191,4.597,0.764
1,57.6896212,5.118,1630,5.14,16.19,512,6228,4.441,1.049
1,10.66489514,3.159,293,1.76,132.15,865,6014,4.436,1.021
1,5.1233204,2.7466,286,1.65,231.12,994,5364,4.394,0.982
1,3.573202801,2.88,2980,5.81,507.91,1210,5646,4.37,1.08
1,61.6174528,3.816,1350,3.36,7.67,424,5480,4.485,0.931
1,24.3398202,3.891,777,5.09,69.79,737,5596,4.105,1.466
1,7.16520428,1.705,434,2.31,270.34,1034,6174,4.417,1.103
1,1.755843555,1.9425,386,1.94,771.02,1343,5569,4.566,0.829
1,5.18560081,4.054,253,2.34,705.79,1314,6172,4.198,1.471
1,33.4698571,4.749,371,2.45,32.52,609,5912,4.342,1.094
1,11.89520436,3.433,184,1.33,90.77,787,5649,4.411,0.992
1,1.025857984,0.8069,271,1.57,1264.7,1520,5123,4.501,0.847
1,5.60013327,2.6508,329,1.73,194.26,952,5288,4.391,0.978
1,25.2034128,4.515,697,2.42,30.62,600,5831,4.517,0.921
1,1.615357809,1.1435,500,1.37,99.32,806,3821,4.755,0.486
1,5.640676975,2.8354,1450,4.59,379.36,1125,5794,4.282,1.216
1,25.5638626,4.685,1120,4,47.94,671,6228,4.441,1.049
1,6.78341325,3.5437,501,20.75,11295.61,2628,5096,2.435,8.769
1,12.7945474,3.4197,817,1.6,10.1,455,4090,4.696,0.571
1,42.4269647,5.907,632,3.44,14.33,496,5330,4.366,1.013
1,1.434745129,1.862,201,1.5,1813,1664,5806,4.4,1.064
1,6.95787,4.537,182,1.39,284.4,1047,6240,4.406,1.025
1,3.28192056,2.917,191,1.6,728.9,1326,5859,4.335,1.162
1,12.51610549,4.853,263,1.87,122.54,848,5859,4.335,1.162
1,5.45298742,2.1328,86,0.92,158.12,904,5450,4.563,0.842
1,3.26662733,2.056,59.9,0.68,312.85,1072,5450,4.563,0.842
1,4.45743267,2.3226,176,0.79,67.7,732,4487,4.644,0.612
1,2.81814715,1.763,279,1.3,298.2,1059,5167,4.555,0.787
1,9.4907638,2.713,197,1.05,58.01,704,5290,4.604,0.746
1,0.76196247,1.282,190,1.08,1710.11,1638,5167,4.555,0.787
0,1.824649,4.2285,3220,5.31,1222.28,1508,6190,4.487,0.793
1,2.832647249,2.306,115,1.37,1054.98,1453,5865,4.266,1.272
1,3.70063251,5.408,68.6,1.24,737.02,1329,5423,4.105,1.404
1,3.93083997,2.932,101,1.2,711.45,1317,6038,4.284,1.191
1,7.63008196,2.78,124,1.39,293.67,1056,6038,4.284,1.191
1,16.22378479,2.5462,262,1.51,49.35,676,5547,4.46,0.925
1,9.76293284,3.064,553,1.94,57.59,703,5052,4.503,0.816
1,58.601926,5.522,396,2.06,15.8,508,6250,4.44,1.019
1,25.0823402,6.423,245,2.26,85.76,776,6429,4.241,1.262
1,78.0998908,8.422,657,3.37,12.52,480,5779,4.238,1.284
1,4.27103727,2.2759,180,1.22,356.54,1108,5984,4.521,0.906
1,4.27226421,2.113,48.9,0.64,218.63,981,5450,4.563,0.842
1,2.19251903,1.845,18.1,0.37,533.25,1225,5450,4.563,0.842
1,3.53232429,2.765,224,1.43,427.65,1159,5761,4.492,0.956
0,15.03946326,5.1008,5240,12.36,202.6,962,6501,4.212,1.441
0,4.702495974,2.3421,4790,37.24,219.08,981,5408,4.476,0.878
1,10.44087398,3.743,822,3.41,111.52,829,5738,4.426,0.981
1,39.7557642,1.958,622,13.72,2.64,325,4405,4.732,0.511
1,10.27127527,3.029,344,0.94,16.02,510,4405,4.732,0.511
1,12.5722897,4.765,86.5,1.09,145.82,886,6084,4.319,1.169
1,40.8366307,4.956,265,1.5,14.3,496,5529,4.457,0.925
0,11.7761073,2.829,281,1.31,34.75,619,5096,4.618,0.689
0,29.7123181,70.3707,385,46.43,135.31,870,6440,3.984,1.921
1,20.6180348,3.267,770,1.57,3.92,359,3757,4.681,0.576
1,19.9401211,4.283,759,2.42,28.29,588,5623,4.596,0.763
1,22.2420032,7.532,63.5,2.04,195.54,954,5979,3.854,2.164
1,3.88148385,2.679,36.3,0.59,423,1156,5854,4.469,0.979
1,0.577369336,1.0852,400,1.42,2239.26,1757,5255,4.617,0.716
1,12.72037026,2.7306,1180,4.75,180.23,934,6267,4.28,1.258
1,11.96407399,4.526,784,3.21,100.96,808,5903,4.437,0.961
0,2.493237866,2.644,259,9.48,5975.48,2241,5002,3.344,4.131
1,12.90467523,3.28,412,1.49,20.91,545,4513,4.574,0.722
1,68.8861017,5.925,144,1.47,14.91,501,5753,4.2,1.222
1,9.99115241,2.657,392,1.68,44.77,660,4838,4.524,0.796
1,4.267961416,1.3427,127,1.42,834.16,1371,6395,4.275,1.237
1,36.292017,8.198,375,3.1,54.91,694,5843,4.069,1.615
0,0.925589891,1.967,401,50.6,460202.18,6637,4094,1.627,24.488
1,17.25121397,2.0371,2050,2.64,5.17,385,3879,4.708,0.537
0,1.867281146,7.495,701,31.18,1405.94,1561,6117,4.457,1.025
1,9.30991834,3.455,115,1.21,164.38,913,5806,4.353,1.101
1,18.1209388,3.781,504,1.68,20.58,543,4905,4.536,0.774
1,3.23941775,2.569,77.4,0.77,511.14,1213,6075,4.541,0.858
1,3.98864999,3.516,94.2,1.15,547.73,1233,5692,4.288,1.188
1,2.524017517,1.1968,303,1.5,495.14,1203,5420,4.487,0.871
1,25.1123362,7.922,399,2.22,53.73,691,6133,4.367,1.112
1,2.121023807,0.3673,264,5.75,1446.5,1573,6133,4.367,1.112
1,3.55557922,3.24,60.4,0.84,615.03,1270,5839,4.337,1.082
1,31.2012202,4.077,360,1.47,6.44,406,4513,4.574,0.722
1,22.5968256,6.179,143,1.3,47.7,670,5610,4.301,1.104
1,45.3486381,4.858,163,1.61,18.84,531,5610,4.301,1.104
1,5.25419589,2.9878,462,2.12,338.15,1093,6123,4.472,0.987
1,5.90608902,2.409,341,1.77,247.83,1012,5966,4.493,0.961
1,13.81504449,2.3244,1030,1.91,5.52,391,3732,4.736,0.509
1,12.4128518,4.298,108,1.5,179.24,933,5945,4.196,1.346
1,3.92453009,3.691,464,1.82,314.25,1074,5776,4.554,0.849
1,11.60653061,2.194,772,1.88,27.47,584,4703,4.582,0.701
1,2.66831274,2.4141,266,1.48,581.38,1252,5806,4.528,0.899
0,2.9322509,2.931,181,1.33,700.81,1312,6106,4.487,0.966
1,23.4772553,6.735,141,1.34,70.05,738,6384,4.361,1.121
1,66.5576728,10.532,214,4.96,77.68,757,5734,3.591,3.405
0,2.01948607,5.248,275,2.15,988.37,1430,5884,4.481,0.944
0,3.04468229,5.951,71.4,0.86,566.03,1244,5575,4.363,0.98
0,15.05028313,1.848,615,2.46,69.16,735,5887,4.49,0.989
1,2.455240626,1.72722,36900,10.6,67.3,730,3793,4.697,0.568
1,9.08233411,2.008,297,1.35,68.75,734,5354,4.587,0.788
0,0.790539912,1.0567,277,1.24,1200.65,1502,4791,4.541,0.767
0,1.705782214,1.007,278,1.82,1060.41,1455,5387,4.38,1.009
0,0.532086296,4.023,496,16.99,2417.28,1790,5271,4.636,0.698
1,47.7052566,5.959,1160,2.89,3.42,347,4551,4.609,0.672
1,6.238535444,3.5255,402,2.53,465.61,1185,6267,4.28,1.258
1,86.829519,7.464,751,1.68,0.35,196,3576,4.791,0.463
1,9.95667035,3.534,587,3.41,189.48,946,6165,4.365,1.115
1,10.41728722,4.125,210,1.64,135.34,870,5557,4.288,1.151
1,0.984941669,1.9724,81.4,1.49,7044.68,2335,5825,4.046,1.662
1,0.663085361,1.1522,323,1.6,1894.94,1681,5172,4.6,0.767
1,19.1187425,6.805,218,2.33,108.48,823,5862,4.148,1.463
0,1.08749101,1.6192,126,4.91,21388.7,3081,5988,3.594,3.204
0,1.183818383,1.393,84.3,0.91,2337.65,1775,6014,4.459,0.992
